instr,entry,exit,year,dir,ret,win,bars_held,w_fz,fav_exitbar_bps,filled,fill_pos,exit_pos,bars_saved,L,delta_ret,delta_bps
USDCAD,2021-07-01 20:00:00+00:00,2021-07-02 12:00:00+00:00,2021,-1,0.00754037476788042,True,4,0.7957612598284507,2.6730820636188795,True,8171,8171,0,1.2348962,-0.00029436589149795845,-2.9436589149795847
GBPUSD,2021-07-02 12:00:00+00:00,2021-07-05 04:00:00+00:00,2021,1,0.003915100324445858,True,5,0.7130345797610271,0.4333005950657821,False,-1,8176,0,,0.0,0.0
EURGBP,2021-07-06 04:00:00+00:00,2021-07-08 04:00:00+00:00,2021,1,0.0019387915611462142,True,12,0.8326338469363853,1.562494305316636,True,8194,8194,0,0.8578970337849836,1.5001223058981392e-05,0.15001223058981392
EURJPY,2021-07-06 12:00:00+00:00,2021-07-11 20:00:00+00:00,2021,1,0.0004982681842743978,True,21,1.8053768290095709,3.8882194375695365,False,-1,8205,0,,0.0,0.0
GBPJPY,2021-07-07 16:00:00+00:00,2021-07-09 16:00:00+00:00,2021,1,0.0019887889372353224,True,12,0.6755857562808179,6.729863435731966,True,8203,8203,0,152.9647332284,4.621097050560342e-05,0.4621097050560342
GBPAUD,2021-07-12 04:00:00+00:00,2021-07-14 20:00:00+00:00,2021,-1,0.0027937239426545375,True,16,0.6985675234323346,3.7279187006657746,False,-1,8223,0,,0.0,0.0
USDCAD,2021-07-16 20:00:00+00:00,2021-07-21 12:00:00+00:00,2021,-1,0.005590313295430194,True,17,0.6654298839210767,11.802232854863844,True,8252,8252,0,1.2579746,-0.003151518034840704,-31.51518034840704
AUDUSD,2021-07-16 20:00:00+00:00,2021-07-22 08:00:00+00:00,2021,1,-0.001447236724646029,False,22,0.966977527130757,5.5532229009497565,False,-1,8257,0,,0.0,0.0
EURAUD,2021-07-19 00:00:00+00:00,2021-07-22 08:00:00+00:00,2021,-1,0.00030772737408456204,True,20,0.6744222876210151,5.477205322812219,False,-1,8257,0,,0.0,0.0
EURCAD,2021-07-19 04:00:00+00:00,2021-07-21 12:00:00+00:00,2021,-1,0.01063796930140013,True,14,0.6672407596797792,11.17827934505263,True,8252,8252,0,1.486233506768,-0.00452256709823136,-45.225670982313595
EURJPY,2021-07-19 08:00:00+00:00,2021-07-21 12:00:00+00:00,2021,1,0.007125046189941768,True,13,0.7863023652404029,7.013182605855008,True,8252,8252,0,130.0097175098,-0.0002247931318086392,-2.2479313180863922
NZDCAD,2021-07-19 08:00:00+00:00,2021-07-20 12:00:00+00:00,2021,-1,0.007979114041311143,True,7,0.6114963000669328,8.142783093936812,False,-1,8245,0,,0.0,0.0
AUDCHF,2021-07-19 12:00:00+00:00,2021-07-22 08:00:00+00:00,2021,1,0.005556882764088927,True,17,0.5877624241483422,4.600228174808989,False,-1,8257,0,,0.0,0.0
GBPUSD,2021-07-21 04:00:00+00:00,2021-07-22 04:00:00+00:00,2021,1,0.009611251336426836,True,6,0.578498668194376,12.809036192804987,False,-1,8256,0,,0.0,0.0
GBPAUD,2021-07-27 04:00:00+00:00,2021-08-03 04:00:00+00:00,2021,-1,-0.002311537510028433,False,31,0.5756996089182655,26.349858672269004,True,8306,8306,0,1.880357596144623,0.0003347255046693546,3.347255046693546
EURCHF,2021-07-28 16:00:00+00:00,2021-08-06 12:00:00+00:00,2021,1,-0.003136020155907933,False,42,1.2961641137365705,5.845604474640816,True,8326,8326,0,1.0756511690100001,0.0004428465976127295,4.428465976127295
AUDNZD,2021-07-30 12:00:00+00:00,2021-08-02 08:00:00+00:00,2021,1,0.002017039528300337,True,6,0.7584101863283873,0.8978735831022843,False,-1,8300,0,,0.0,0.0
AUDCHF,2021-07-30 12:00:00+00:00,2021-08-04 04:00:00+00:00,2021,1,0.007091846174982109,True,17,1.137295753838589,0.0,False,-1,8312,0,,0.0,0.0
EURAUD,2021-07-30 12:00:00+00:00,2021-08-03 04:00:00+00:00,2021,-1,0.004889968030145283,True,11,0.626469841062365,12.912952442868574,True,8306,8306,0,1.605345957442104,0.0003432583916468094,3.432583916468094
AUDCAD,2021-07-30 12:00:00+00:00,2021-08-03 00:00:00+00:00,2021,1,0.005881973524789332,True,10,1.5713793253394748,2.1238710876477342,False,-1,8305,0,,0.0,0.0
USDJPY,2021-08-02 16:00:00+00:00,2021-08-04 20:00:00+00:00,2021,1,0.002067618442058622,True,13,0.8048708773987531,0.27388756002703396,False,-1,8316,0,,0.0,0.0
GBPCHF,2021-08-02 16:00:00+00:00,2021-08-05 04:00:00+00:00,2021,1,0.0025176342161914167,True,15,0.6868848337742949,10.385217178900264,False,-1,8318,0,,0.0,0.0
NZDCAD,2021-08-04 00:00:00+00:00,2021-08-08 20:00:00+00:00,2021,-1,0.00458342363325277,True,18,1.46051788401693,7.488653471042483,False,-1,8328,0,,0.0,0.0
EURGBP,2021-08-06 12:00:00+00:00,2021-08-12 12:00:00+00:00,2021,1,0.00030109254447229433,True,25,0.9171690087678465,0.16271923403917732,False,-1,8351,0,,0.0,0.0
EURUSD,2021-08-10 12:00:00+00:00,2021-08-13 08:00:00+00:00,2021,1,0.003284814770574998,True,17,0.5759490252108985,2.9763423303916228,False,-1,8356,0,,0.0,0.0
AUDCAD,2021-08-19 04:00:00+00:00,2021-08-20 00:00:00+00:00,2021,1,0.005084526946136807,True,5,0.6882348977572493,0.40468359815355576,False,-1,8385,0,,0.0,0.0
AUDNZD,2021-08-31 04:00:00+00:00,2021-09-01 08:00:00+00:00,2021,1,0.003188238321138165,True,7,2.2176289680731096,0.1304660439110805,False,-1,8436,0,,0.0,0.0
NZDCAD,2021-08-31 04:00:00+00:00,2021-09-14 08:00:00+00:00,2021,-1,-0.012711091025103522,False,63,0.835190242538592,2.6855515207148413,False,-1,8492,0,,0.0,0.0
NZDUSD,2021-09-02 16:00:00+00:00,2021-09-07 16:00:00+00:00,2021,-1,0.0026562851360467056,True,19,0.6038282615807399,6.341958396752219,False,-1,8463,0,,0.0,0.0
AUDNZD,2021-09-09 00:00:00+00:00,2021-09-17 04:00:00+00:00,2021,1,-0.004003045145673462,False,38,0.5669786146902842,1.4839872949503412,False,-1,8509,0,,0.0,0.0
EURCHF,2021-09-20 00:00:00+00:00,2021-09-20 08:00:00+00:00,2021,-1,0.0028559038013300465,True,2,0.5895599093874793,-0.0,False,-1,8518,0,,0.0,0.0
USDJPY,2021-09-22 00:00:00+00:00,2021-09-22 12:00:00+00:00,2021,1,0.00112352879385055,True,3,0.5730677844661828,3.6495351404620546,False,-1,8531,0,,0.0,0.0
USDJPY,2021-09-27 08:00:00+00:00,2021-10-01 12:00:00+00:00,2021,-1,0.00035127065403878644,True,25,0.5684494519965058,7.028103403224184,False,-1,8574,0,,0.0,0.0
EURUSD,2021-09-29 08:00:00+00:00,2021-10-11 04:00:00+00:00,2021,1,-0.006515357014094991,False,49,1.1786867956471856,11.145863934058074,True,8610,8610,0,1.1585737999999999,0.0010248001991568453,10.248001991568453
EURAUD,2021-10-07 16:00:00+00:00,2021-10-18 08:00:00+00:00,2021,1,-0.006497660022653327,False,42,0.847222640755772,0.0,False,-1,8642,0,,0.0,0.0
NZDCAD,2021-10-08 08:00:00+00:00,2021-10-14 00:00:00+00:00,2021,1,-0.0021468707661570405,False,23,0.7533044123782803,1.1561949546065964,False,-1,8626,0,,0.0,0.0
GBPJPY,2021-10-08 16:00:00+00:00,2021-10-21 20:00:00+00:00,2021,-1,-0.02757246659171621,False,57,1.3225321879955245,2.547233616457892,False,-1,8663,0,,0.0,0.0
USDCAD,2021-10-08 16:00:00+00:00,2021-10-21 16:00:00+00:00,2021,1,-0.0076660305037450135,False,56,0.9519370830291852,6.302724716377411,False,-1,8662,0,,0.0,0.0
AUDNZD,2021-10-11 08:00:00+00:00,2021-10-14 08:00:00+00:00,2021,-1,0.0034428346684275348,True,18,0.5720728762861694,1.0206777731744885,False,-1,8628,0,,0.0,0.0
EURGBP,2021-10-14 12:00:00+00:00,2021-10-20 08:00:00+00:00,2021,1,-0.0018503843714080127,False,24,0.6868734205297614,3.6401844894472806,False,-1,8654,0,,0.0,0.0
AUDUSD,2021-10-19 08:00:00+00:00,2021-10-22 20:00:00+00:00,2021,-1,0.0004955003214055922,True,21,0.5743743247091545,0.2679851536227573,False,-1,8669,0,,0.0,0.0
EURAUD,2021-10-19 16:00:00+00:00,2021-10-22 12:00:00+00:00,2021,1,0.0012364276196773672,True,17,0.6479458044288849,8.05364598959156,False,-1,8667,0,,0.0,0.0
NZDUSD,2021-10-20 04:00:00+00:00,2021-10-26 12:00:00+00:00,2021,-1,0.0017440562562787364,True,27,0.5628111167338063,2.096729102599713,False,-1,8679,0,,0.0,0.0
AUDUSD,2021-10-28 16:00:00+00:00,2021-10-29 12:00:00+00:00,2021,-1,0.004507848960543032,True,5,0.5678797609304365,10.921683537560508,True,8698,8698,0,0.7500394,0.0010083788513549348,10.083788513549347
EURCHF,2021-10-29 12:00:00+00:00,2021-11-08 08:00:00+00:00,2021,1,-0.0002449324690109201,False,37,0.6904751612831509,0.12204876775216827,True,8735,8735,0,1.058843825212,-4.964631545869671e-05,-0.49646315458696705
GBPCHF,2021-10-29 20:00:00+00:00,2021-11-09 08:00:00+00:00,2021,1,-0.008495846393255388,False,41,0.739254413106857,8.905648225064828,False,-1,8741,0,,0.0,0.0
GBPAUD,2021-11-01 16:00:00+00:00,2021-11-02 04:00:00+00:00,2021,1,0.005796503063296493,True,3,0.8502057330643847,8.605504615096285,False,-1,8709,0,,0.0,0.0
GBPUSD,2021-11-10 20:00:00+00:00,2021-11-16 04:00:00+00:00,2021,1,0.0037950381181382897,True,21,0.7389283890492052,0.8912920764126828,False,-1,8771,0,,0.0,0.0
EURUSD,2021-11-15 20:00:00+00:00,2021-11-26 08:00:00+00:00,2021,1,-0.007882397445258567,False,52,0.7818679825889625,15.428541027506027,True,8821,8821,0,1.1277476,-2.850406446849026e-05,-0.2850406446849026
GBPUSD,2021-11-24 16:00:00+00:00,2021-12-02 08:00:00+00:00,2021,1,0.0004879421976167889,True,35,1.1635892638214989,3.6764154199374373,True,8841,8846,5,1.335078,0.0016950933877845876,16.950933877845877
AUDUSD,2021-11-26 04:00:00+00:00,2021-12-07 04:00:00+00:00,2021,1,-0.004408564408564408,False,44,0.9277399133031228,1.692166678417951,False,-1,8864,0,,0.0,0.0
AUDCHF,2021-11-26 04:00:00+00:00,2021-12-07 00:00:00+00:00,2021,1,-0.014239772374239356,False,43,1.8269498759383833,7.32727233256727,False,-1,8863,0,,0.0,0.0
EURCHF,2021-11-26 08:00:00+00:00,2021-12-06 08:00:00+00:00,2021,1,-0.0026088674340969524,False,38,0.7384569444544871,6.9108243624270385,False,-1,8859,0,,0.0,0.0
EURJPY,2021-11-26 08:00:00+00:00,2021-12-01 04:00:00+00:00,2021,1,0.001079674247297787,True,18,0.9825804789080242,11.540092325955927,True,8839,8839,0,128.758671066,0.00100458775612017,10.045877561201701
USDCAD,2021-11-26 12:00:00+00:00,2021-12-06 08:00:00+00:00,2021,-1,0.00036746884333325764,True,37,0.9130776392142981,1.6425627106963798,True,8853,8859,6,1.2744334000000002,0.003171498264377321,31.714982643773208
AUDCAD,2021-12-03 08:00:00+00:00,2021-12-08 12:00:00+00:00,2021,1,0.0005028773817633079,True,20,0.5964797673505338,0.0,True,8872,8872,0,0.906053896018,-0.00035039749271920936,-3.5039749271920937
GBPAUD,2021-12-03 16:00:00+00:00,2021-12-07 04:00:00+00:00,2021,-1,0.009238288402177126,True,10,0.7951476240086905,3.7547928838324824,False,-1,8864,0,,0.0,0.0
NZDUSD,2021-12-06 08:00:00+00:00,2021-12-07 16:00:00+00:00,2021,1,0.0033272211049331303,True,8,0.5892818502487698,0.8842254185326129,False,-1,8866,0,,0.0,0.0
EURCAD,2021-12-07 16:00:00+00:00,2021-12-10 12:00:00+00:00,2021,1,0.008342689209573035,True,17,1.186924177372753,6.392500322976255,False,-1,8884,0,,0.0,0.0
USDCAD,2021-12-15 16:00:00+00:00,2021-12-16 08:00:00+00:00,2021,-1,0.0073281422421160895,True,4,0.704779321672616,2.896667266876856,False,-1,8908,0,,0.0,0.0
EURCAD,2021-12-20 16:00:00+00:00,2021-12-23 04:00:00+00:00,2021,-1,0.004177459758730979,True,15,1.7266854038600754,2.7709750434645732,False,-1,8938,0,,0.0,0.0
USDJPY,2022-01-04 04:00:00+00:00,2022-01-07 12:00:00+00:00,2022,-1,0.0008122108119083849,True,20,1.2295626728540268,3.977999930816724,False,-1,9008,0,,0.0,0.0
NZDCAD,2022-01-07 16:00:00+00:00,2022-01-13 04:00:00+00:00,2022,1,0.0015477795969506282,True,22,0.7357322221556591,4.1213646761316785,False,-1,9030,0,,0.0,0.0
GBPCHF,2022-01-10 12:00:00+00:00,2022-01-13 12:00:00+00:00,2022,-1,0.0038138582503286726,True,18,0.6041606717151525,3.6478408475417523,False,-1,9033,0,,0.0,0.0
USDCAD,2022-01-11 20:00:00+00:00,2022-01-21 00:00:00+00:00,2022,1,-0.004030879558590951,False,44,0.9114296007788144,7.343667683073101,True,9067,9067,0,1.2525936,-0.00014820350949729352,-1.4820350949729353
GBPUSD,2022-01-11 20:00:00+00:00,2022-01-17 12:00:00+00:00,2022,-1,-0.001239743688494379,False,23,0.7805431840688328,8.206150216510553,False,-1,9046,0,,0.0,0.0
EURUSD,2022-01-14 04:00:00+00:00,2022-01-18 00:00:00+00:00,2022,-1,0.0063320948244283935,True,12,0.7265275630832191,6.67105551898261,False,-1,9049,0,,0.0,0.0
NZDCAD,2022-01-18 04:00:00+00:00,2022-02-01 08:00:00+00:00,2022,1,-0.0107415476683276,False,63,1.2059195853428542,3.8401855627272945,False,-1,9112,0,,0.0,0.0
AUDCAD,2022-01-18 20:00:00+00:00,2022-01-20 00:00:00+00:00,2022,1,0.006182293001896658,True,7,1.1583608089580613,28.504301914604113,True,9061,9061,0,0.905746737576,0.001960124719301434,19.60124719301434
EURCHF,2022-01-21 16:00:00+00:00,2022-01-25 16:00:00+00:00,2022,1,0.003752271232338575,True,13,0.5723087683845205,2.954246774482962,False,-1,9084,0,,0.0,0.0
NZDUSD,2022-01-21 20:00:00+00:00,2022-02-01 12:00:00+00:00,2022,1,-0.013692711127003996,False,42,0.577326302795644,5.135641350975877,False,-1,9113,0,,0.0,0.0
USDJPY,2022-02-11 00:00:00+00:00,2022-02-11 16:00:00+00:00,2022,-1,0.00752627522572372,True,4,0.7338050565158348,20.82447570043947,True,9164,9164,0,115.2133,0.0003074141048823853,3.0741410488238534
AUDNZD,2022-02-15 00:00:00+00:00,2022-02-15 04:00:00+00:00,2022,-1,0.0019202604535569602,True,1,0.619263185030883,0.21638124229494854,True,9173,9173,0,1.0734711480710515,-0.0001502848996984289,-1.5028489969842889
AUDCHF,2022-02-23 08:00:00+00:00,2022-02-24 00:00:00+00:00,2022,-1,0.01154834997736472,True,4,1.0171234569720735,10.444244998149772,True,9216,9216,0,0.6617821508,-0.0035623803940086915,-35.623803940086916
EURAUD,2022-02-24 12:00:00+00:00,2022-03-09 12:00:00+00:00,2022,1,-0.036437628741544145,False,56,0.7612737214703686,1.9408481858581088,False,-1,9275,0,,0.0,0.0
GBPAUD,2022-03-01 08:00:00+00:00,2022-03-14 00:00:00+00:00,2022,1,-0.026730840907374945,False,54,0.6316395640513036,2.2717793516713907,False,-1,9291,0,,0.0,0.0
AUDCAD,2022-03-02 04:00:00+00:00,2022-03-02 12:00:00+00:00,2022,-1,0.0024917897061318946,True,2,0.6728682972841923,3.9399606907740985,False,-1,9244,0,,0.0,0.0
EURJPY,2022-03-02 08:00:00+00:00,2022-03-09 08:00:00+00:00,2022,1,-0.006081814467247532,False,31,0.5921550426542741,13.434234539114913,False,-1,9274,0,,0.0,0.0
GBPCHF,2022-03-02 08:00:00+00:00,2022-03-09 16:00:00+00:00,2022,1,-0.0037351625207790516,False,33,0.7432049350532389,0.25056601210623525,False,-1,9276,0,,0.0,0.0
AUDCHF,2022-03-02 20:00:00+00:00,2022-03-14 00:00:00+00:00,2022,-1,-0.011755173750919182,False,45,0.6514927535463267,1.9849686070731918,False,-1,9291,0,,0.0,0.0
AUDUSD,2022-03-04 00:00:00+00:00,2022-03-08 04:00:00+00:00,2022,-1,0.008084416027047993,True,14,0.6135882501602921,6.047777441790087,True,9267,9267,0,0.7275104,4.035171426618906e-05,0.40351714266189065
EURCHF,2022-03-04 04:00:00+00:00,2022-03-09 00:00:00+00:00,2022,1,0.001229171592498592,True,18,0.6031024635443126,18.118260553322184,False,-1,9272,0,,0.0,0.0
EURGBP,2022-03-04 04:00:00+00:00,2022-03-08 04:00:00+00:00,2022,1,0.0033956558093649293,True,13,1.215476529318039,8.183653377975384,False,-1,9267,0,,0.0,0.0
EURUSD,2022-03-04 12:00:00+00:00,2022-03-09 12:00:00+00:00,2022,1,0.011438985969154264,True,19,0.7507011967288,5.613908004344829,True,9275,9275,0,1.1043564000000001,-3.99322251224266e-05,-0.39932225122426596
NZDUSD,2022-03-04 20:00:00+00:00,2022-03-08 20:00:00+00:00,2022,-1,0.007715419170410069,True,13,1.3736013529574431,6.7619215617101185,False,-1,9270,0,,0.0,0.0
EURCAD,2022-03-07 00:00:00+00:00,2022-03-08 16:00:00+00:00,2022,1,0.01667047178470873,True,10,0.8282660895863032,33.73468339705684,True,9270,9270,0,1.4090979521879998,0.002424935721577519,24.24935721577519
GBPUSD,2022-03-07 12:00:00+00:00,2022-03-16 08:00:00+00:00,2022,1,-0.003235568413239155,False,42,0.8140371907026073,9.241438303851872,False,-1,9305,0,,0.0,0.0
USDCAD,2022-03-08 16:00:00+00:00,2022-03-10 16:00:00+00:00,2022,-1,0.010163942057771748,True,12,1.060200108787556,5.64391593700631,False,-1,9282,0,,0.0,0.0
USDJPY,2022-03-10 04:00:00+00:00,2022-03-30 00:00:00+00:00,2022,-1,-0.04957879163018182,False,86,0.7700205892390339,28.85089593950346,False,-1,9365,0,,0.0,0.0
USDCHF,2022-03-11 20:00:00+00:00,2022-03-17 12:00:00+00:00,2022,-1,-0.0016175509635675536,False,23,0.8184755792814121,0.5347765168935312,False,-1,9313,0,,0.0,0.0
AUDCHF,2022-03-16 20:00:00+00:00,2022-03-30 00:00:00+00:00,2022,-1,-0.017591542152665673,False,57,0.6872011986654792,20.42741898175276,False,-1,9365,0,,0.0,0.0
NZDUSD,2022-03-17 16:00:00+00:00,2022-03-28 08:00:00+00:00,2022,-1,-0.00556241376806346,False,42,0.6454773559884281,2.3111034074321903,False,-1,9354,0,,0.0,0.0
EURCAD,2022-03-22 04:00:00+00:00,2022-03-29 08:00:00+00:00,2022,1,-0.0003721858743815844,False,32,0.6312507274211742,9.272011719962148,True,9361,9361,0,1.3841971261800001,0.0005924205281177876,5.924205281177876
AUDCAD,2022-03-23 12:00:00+00:00,2022-03-25 20:00:00+00:00,2022,-1,0.004153885386535441,True,14,0.7332509295851849,-0.0,False,-1,9351,0,,0.0,0.0
EURAUD,2022-03-23 12:00:00+00:00,2022-03-29 08:00:00+00:00,2022,1,0.006381235330195305,True,24,0.6494704855933031,8.750697361479737,True,9361,9361,0,1.4779461273362862,0.0005546504156913357,5.546504156913357
AUDNZD,2022-03-24 20:00:00+00:00,2022-03-30 04:00:00+00:00,2022,-1,-0.0014191196086184726,False,21,0.5745946812835193,4.970653217295928,False,-1,9365,0,,0.0,0.0
EURJPY,2022-03-24 20:00:00+00:00,2022-03-31 08:00:00+00:00,2022,-1,-0.002838452431718498,False,28,0.5907209188932301,4.753803024296213,False,-1,9373,0,,0.0,0.0
USDCAD,2022-03-25 20:00:00+00:00,2022-03-31 00:00:00+00:00,2022,1,0.0033029229264540027,True,20,0.617138684491156,2.4769088177956506,True,9356,9371,15,1.258171,0.005300163550652537,53.00163550652537
EURGBP,2022-03-30 16:00:00+00:00,2022-04-01 08:00:00+00:00,2022,-1,0.008704227754422417,True,10,0.9789522809669641,7.149522653964898,False,-1,9379,0,,0.0,0.0
EURCAD,2022-04-05 16:00:00+00:00,2022-04-11 00:00:00+00:00,2022,1,0.007101882710845472,True,21,0.9616331151301772,7.834229746963347,False,-1,9415,0,,0.0,0.0
GBPJPY,2022-04-11 08:00:00+00:00,2022-04-22 04:00:00+00:00,2022,-1,-0.009404111307786506,False,54,1.0357026283691004,5.702145976096599,True,9471,9471,0,165.4687802492,-0.0010623341048115443,-10.623341048115442
AUDNZD,2022-04-13 08:00:00+00:00,2022-04-22 04:00:00+00:00,2022,-1,0.00027098207765573304,True,42,1.7203773628068628,1.6406950657617538,False,-1,9470,0,,0.0,0.0
USDCHF,2022-04-18 04:00:00+00:00,2022-05-04 16:00:00+00:00,2022,-1,-0.030241102910811918,False,77,0.6178907863234345,5.550302183118704,False,-1,9525,0,,0.0,0.0
USDJPY,2022-04-19 04:00:00+00:00,2022-04-25 12:00:00+00:00,2022,-1,0.003006391510262672,True,27,1.2112436235495279,11.905507863901327,False,-1,9480,0,,0.0,0.0
NZDCAD,2022-04-25 04:00:00+00:00,2022-05-04 16:00:00+00:00,2022,1,-0.010849487259255714,False,46,0.8386552612821692,15.396618987605564,True,9523,9523,0,0.8345707086699999,0.0011059919676563684,11.059919676563684
EURCAD,2022-04-28 16:00:00+00:00,2022-04-29 16:00:00+00:00,2022,1,0.0071833187532247276,True,6,0.7482953750951455,19.455510907302923,False,-1,9505,0,,0.0,0.0
EURCHF,2022-05-04 16:00:00+00:00,2022-05-12 04:00:00+00:00,2022,-1,-0.009197984025824325,False,34,1.5653296603586513,4.895268020091986,False,-1,9558,0,,0.0,0.0
AUDUSD,2022-05-10 08:00:00+00:00,2022-05-16 12:00:00+00:00,2022,1,-0.0018976423231739717,False,26,0.6236333775262123,9.649729231477536,False,-1,9573,0,,0.0,0.0
NZDUSD,2022-05-10 08:00:00+00:00,2022-05-16 16:00:00+00:00,2022,1,-0.0007919286630660774,False,27,0.775379982356633,16.800329666847258,False,-1,9573,0,,0.0,0.0
USDCAD,2022-05-10 16:00:00+00:00,2022-05-13 12:00:00+00:00,2022,-1,0.007248936464300645,True,17,0.7711490797052366,2.939447383890474,False,-1,9566,0,,0.0,0.0
NZDCAD,2022-05-11 20:00:00+00:00,2022-05-17 08:00:00+00:00,2022,1,-0.0004898104008266644,False,22,0.5740308734652997,6.69906506126011,False,-1,9577,0,,0.0,0.0
AUDCAD,2022-05-12 08:00:00+00:00,2022-05-17 08:00:00+00:00,2022,1,0.00818124351596169,True,19,0.738016633362425,6.812138878242636,False,-1,9578,0,,0.0,0.0
EURUSD,2022-05-12 08:00:00+00:00,2022-05-17 04:00:00+00:00,2022,1,0.006125235585984124,True,18,1.8675549902086264,10.512634275011477,False,-1,9577,0,,0.0,0.0
AUDCHF,2022-05-12 12:00:00+00:00,2022-05-13 12:00:00+00:00,2022,1,0.01047241644079971,True,6,0.623328450865515,12.904781924713705,False,-1,9566,0,,0.0,0.0
USDCHF,2022-05-12 20:00:00+00:00,2022-05-17 08:00:00+00:00,2022,-1,0.010705634911932643,True,16,0.7334678954163842,6.247354950524516,True,9579,9579,0,0.9950252,-0.0025967346450571985,-25.967346450571984
EURGBP,2022-05-24 12:00:00+00:00,2022-05-25 12:00:00+00:00,2022,-1,0.007429646294359497,True,6,2.4557032031477037,-0.0,False,-1,9616,0,,0.0,0.0
GBPAUD,2022-06-02 16:00:00+00:00,2022-06-07 08:00:00+00:00,2022,1,0.006939416935580812,True,17,1.5623158637595989,1.8162901067099433,False,-1,9671,0,,0.0,0.0
EURJPY,2022-06-02 16:00:00+00:00,2022-06-10 08:00:00+00:00,2022,-1,-0.015051598653133418,False,35,0.7928921059642333,3.7131402810894385,False,-1,9689,0,,0.0,0.0
EURAUD,2022-06-23 00:00:00+00:00,2022-06-24 12:00:00+00:00,2022,-1,0.010485623614782957,True,9,0.8177240878194804,2.0789195397186058,False,-1,9752,0,,0.0,0.0
EURCHF,2022-06-29 08:00:00+00:00,2022-07-04 08:00:00+00:00,2022,1,0.0028612777728899636,True,19,0.5834105655913253,4.080057571365546,False,-1,9789,0,,0.0,0.0
NZDCAD,2022-06-29 08:00:00+00:00,2022-07-05 12:00:00+00:00,2022,1,0.00125225455391435,True,26,0.6223307548500798,11.666449926463407,False,-1,9795,0,,0.0,0.0
EURGBP,2022-06-29 12:00:00+00:00,2022-06-29 20:00:00+00:00,2022,-1,0.000491409674396641,True,2,1.594250633890527,1.459887987307001,False,-1,9773,0,,0.0,0.0
AUDCHF,2022-06-29 12:00:00+00:00,2022-07-04 08:00:00+00:00,2022,1,0.004897194354699549,True,18,0.6284353269296031,6.3825589919810755,True,9789,9789,0,0.660298100354,-0.00026315556932819743,-2.631555693281974
AUDUSD,2022-07-01 04:00:00+00:00,2022-07-04 08:00:00+00:00,2022,1,0.011605330509222385,True,8,2.0144898972639473,14.975501243111639,False,-1,9789,0,,0.0,0.0
AUDCAD,2022-07-01 04:00:00+00:00,2022-07-05 12:00:00+00:00,2022,1,0.00656213644472597,True,15,1.018656928942231,7.727750357191722,False,-1,9796,0,,0.0,0.0
NZDUSD,2022-07-01 04:00:00+00:00,2022-07-04 04:00:00+00:00,2022,1,0.010207884375455768,True,7,1.0668508771213314,10.10360201430573,False,-1,9787,0,,0.0,0.0
GBPUSD,2022-07-01 12:00:00+00:00,2022-07-08 12:00:00+00:00,2022,1,-0.000938020113475325,False,31,2.222396948175576,9.970255404708187,False,-1,9814,0,,0.0,0.0
EURCHF,2022-07-06 16:00:00+00:00,2022-07-08 12:00:00+00:00,2022,1,0.006150158170002993,True,11,0.6750810305857191,2.0469883100447657,False,-1,9814,0,,0.0,0.0
AUDCAD,2022-07-11 16:00:00+00:00,2022-07-13 00:00:00+00:00,2022,1,0.005585757496695772,True,8,0.7793118962779881,5.536324236542146,False,-1,9830,0,,0.0,0.0
NZDCAD,2022-07-11 16:00:00+00:00,2022-07-13 08:00:00+00:00,2022,1,0.005402607706113557,True,10,0.6233608950722899,3.390010275707699,False,-1,9831,0,,0.0,0.0
AUDUSD,2022-07-11 16:00:00+00:00,2022-07-13 08:00:00+00:00,2022,1,0.008551576696953401,True,10,0.6303019631702645,3.827131417805552,False,-1,9832,0,,0.0,0.0
EURCAD,2022-07-11 20:00:00+00:00,2022-07-14 08:00:00+00:00,2022,1,0.006929982540868106,True,15,0.6374517511819155,4.862207736234784,False,-1,9838,0,,0.0,0.0
NZDUSD,2022-07-11 20:00:00+00:00,2022-07-13 08:00:00+00:00,2022,1,0.005507345851514061,True,9,0.8847050349923041,0.0,False,-1,9831,0,,0.0,0.0
GBPUSD,2022-07-12 08:00:00+00:00,2022-07-17 20:00:00+00:00,2022,1,0.004673074891728998,True,22,0.5723321231629603,0.8410782623322175,False,-1,9848,0,,0.0,0.0
GBPAUD,2022-07-22 08:00:00+00:00,2022-07-27 00:00:00+00:00,2022,1,0.01054521616795307,True,17,0.7565222956283354,4.2141116897972175,True,9892,9892,0,1.7393361751999774,-0.0008878561775658957,-8.878561775658957
EURAUD,2022-07-25 16:00:00+00:00,2022-07-31 20:00:00+00:00,2022,1,-0.003037031580596583,False,26,0.7087356129615062,4.135554543608129,False,-1,9910,0,,0.0,0.0
AUDNZD,2022-07-27 12:00:00+00:00,2022-07-28 12:00:00+00:00,2022,-1,0.00493041432311421,True,6,1.1352429936436739,1.5807618725324424,False,-1,9900,0,,0.0,0.0
EURJPY,2022-08-02 04:00:00+00:00,2022-08-04 04:00:00+00:00,2022,1,0.02062100414722733,True,12,0.580406139666411,5.848391579129755,False,-1,9930,0,,0.0,0.0
GBPAUD,2022-08-10 16:00:00+00:00,2022-08-16 12:00:00+00:00,2022,1,-0.0007888795350567052,False,24,0.5839264802776909,14.295410739311867,False,-1,9982,0,,0.0,0.0
