instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry
GBPUSD,2016-08-05 12:00:00+00:00,2016-08-16 12:00:00+00:00,-1,1.3066650000000002,0.0037729639961277426,44,1.80269179082179,0.0035732846052552434
NZDUSD,2016-08-10 08:00:00+00:00,2016-08-22 00:00:00+00:00,1,0.72542,-0.0053348405061893565,48,2.2339823307809707,0.0035687644495588948
USDCAD,2016-08-10 08:00:00+00:00,2016-08-21 20:00:00+00:00,-1,1.30115,0.009314836875072115,47,1.6309329874655911,0.0031819860426956317
USDJPY,2016-08-16 00:00:00+00:00,2016-08-22 00:00:00+00:00,-1,100.4705,-0.0037324388750926635,25,2.2099436742707357,0.003293202477717512
USDCHF,2016-08-16 04:00:00+00:00,2016-08-22 04:00:00+00:00,-1,0.96411,-0.0003215400732279774,25,2.975853509059768,0.002218989700347336
EURUSD,2016-08-16 04:00:00+00:00,2016-08-24 08:00:00+00:00,1,1.12703,-0.00036378800919233074,38,3.1538504615842573,0.0018622280206593723
GBPUSD,2016-08-18 08:00:00+00:00,2016-08-26 12:00:00+00:00,1,1.3148250000000001,0.0013309756051182921,38,2.6912144813650927,0.0020105753818211777
AUDUSD,2016-08-19 04:00:00+00:00,2016-09-02 16:00:00+00:00,-1,0.7613099999999999,0.005871458407219104,65,2.4388520403148055,0.0030981624082969325
NZDUSD,2016-08-23 00:00:00+00:00,2016-08-26 16:00:00+00:00,1,0.73081,-0.011056225284273545,22,1.8340056343051936,0.002421239388324498
USDCAD,2016-08-26 16:00:00+00:00,2016-09-02 12:00:00+00:00,1,1.30008,-0.00023844686480826793,30,2.205337895560964,0.0015285973482250107
USDJPY,2016-08-26 16:00:00+00:00,2016-09-05 08:00:00+00:00,1,101.8195,0.0135632172619192,36,4.424089331030487,0.0022864181056778
USDCHF,2016-08-26 16:00:00+00:00,2016-09-05 04:00:00+00:00,1,0.9782699999999999,-0.0005315505944163954,35,3.486374473086471,0.0019392884325217252
EURUSD,2016-08-29 04:00:00+00:00,2016-09-01 12:00:00+00:00,-1,1.1181400000000001,-0.0011089845636502408,20,2.5794779997800075,0.0016028225764231213
NZDUSD,2016-08-30 16:00:00+00:00,2016-09-01 08:00:00+00:00,-1,0.7215,-0.006389466389466333,10,1.6972446111150143,0.002635971867705645
GBPUSD,2016-09-01 08:00:00+00:00,2016-09-08 12:00:00+00:00,1,1.3245250000000002,0.003986334723768814,32,1.836294508555369,0.0023754260267612806
NZDUSD,2016-09-06 04:00:00+00:00,2016-09-09 12:00:00+00:00,1,0.73438,-0.001334458999428291,20,2.0082171548637384,0.0017105611150729698
AUDUSD,2016-09-06 04:00:00+00:00,2016-09-09 08:00:00+00:00,1,0.76454,-0.006958432521516138,19,2.0673343732613456,0.0018301330768760438
USDCAD,2016-09-06 12:00:00+00:00,2016-09-09 04:00:00+00:00,-1,1.2842599999999997,-0.008113621852273017,16,2.1562240165757824,0.0020568062872328855
USDCHF,2016-09-08 08:00:00+00:00,2016-09-13 16:00:00+00:00,-1,0.96711,-0.010216004384196254,21,2.069481262533885,0.0017733028974392059
EURUSD,2016-09-08 08:00:00+00:00,2016-09-16 12:00:00+00:00,1,1.1292000000000002,-0.01185795253276678,38,2.6149307386248917,0.0017066394134302044
AUDUSD,2016-09-13 12:00:00+00:00,2016-09-19 00:00:00+00:00,-1,0.7467499999999999,-0.009039169735520708,22,2.0964727174821456,0.003102103641830012
USDCAD,2016-09-13 12:00:00+00:00,2016-09-21 08:00:00+00:00,1,1.31685,-0.0014504309526521316,36,2.1150354307354653,0.0019867477658327
NZDUSD,2016-09-13 20:00:00+00:00,2016-09-20 04:00:00+00:00,-1,0.7244599999999999,-0.014617784280705466,27,1.701193709924918,0.002710602324381909
GBPUSD,2016-09-16 08:00:00+00:00,2016-09-22 08:00:00+00:00,-1,1.3171849999999998,0.007265494216833701,25,1.601332994472168,0.0022337806224793223
USDCHF,2016-09-16 16:00:00+00:00,2016-09-21 16:00:00+00:00,1,0.9807400000000001,-0.006750005098191334,19,2.705968632975371,0.002299681741511801
EURUSD,2016-09-21 00:00:00+00:00,2016-09-22 04:00:00+00:00,-1,1.11494,-0.0069331085080812805,7,1.7402289600304768,0.0016829828045497937
USDJPY,2016-09-21 08:00:00+00:00,2016-09-29 00:00:00+00:00,-1,100.9255,-0.004349743127356212,35,2.984260110543514,0.0026812242196752843
AUDUSD,2016-09-22 00:00:00+00:00,2016-09-29 20:00:00+00:00,1,0.7632899999999999,-0.0007598684641484394,36,2.4045403136832064,0.001946766514696741
USDCHF,2016-09-22 04:00:00+00:00,2016-09-27 12:00:00+00:00,-1,0.97069,-0.0012877437698957043,21,1.523991144097547,0.0014014481994176998
USDCAD,2016-09-22 08:00:00+00:00,2016-09-26 12:00:00+00:00,-1,1.3011700000000002,-0.014340939308468326,14,2.5737771839478865,0.001991257969433616
GBPUSD,2016-09-23 08:00:00+00:00,2016-09-28 08:00:00+00:00,-1,1.296975,-0.0037548911891131798,19,1.2937460654384305,0.0021598808072806814
NZDUSD,2016-09-23 12:00:00+00:00,2016-10-17 04:00:00+00:00,-1,0.72327,0.01684018416359008,98,2.086328226911373,0.002148332453052059
USDCAD,2016-09-26 16:00:00+00:00,2016-09-28 16:00:00+00:00,1,1.32372,-0.009715045477895637,12,1.3460976871390358,0.0029187185040417847
USDCHF,2016-09-29 12:00:00+00:00,2016-09-30 08:00:00+00:00,-1,0.96545,-0.009601740121186923,5,1.654867248212369,0.001729321057050243
GBPUSD,2016-10-02 20:00:00+00:00,2016-10-18 08:00:00+00:00,-1,1.292845,0.051924244592352634,71,1.7437846266101045,0.0018546729164273898
USDJPY,2016-10-04 00:00:00+00:00,2016-10-19 04:00:00+00:00,1,102.1175,0.01380762357088671,69,2.5662270155097464,0.0023243976408837586
USDCHF,2016-10-04 04:00:00+00:00,2016-10-26 04:00:00+00:00,1,0.97814,0.014118633324472945,99,3.1417221204932315,0.00257497769957501
AUDUSD,2016-10-06 00:00:00+00:00,2016-10-14 08:00:00+00:00,-1,0.7601,-0.0038021312985134148,39,1.8782256961223436,0.0018426349555155396
EURUSD,2016-10-06 12:00:00+00:00,2016-10-26 04:00:00+00:00,-1,1.11566,0.021413333811376466,85,2.4839314294544015,0.0015007186049846436
USDCAD,2016-10-07 04:00:00+00:00,2016-10-10 12:00:00+00:00,1,1.32576,-0.008244327781800577,9,1.7784100745785762,0.0012572132989962723
USDCAD,2016-10-17 08:00:00+00:00,2016-10-20 12:00:00+00:00,-1,1.3134799999999998,-0.004804032037031621,19,1.7825239483500854,0.0017507867236313764
AUDUSD,2016-10-17 20:00:00+00:00,2016-10-21 12:00:00+00:00,1,0.76395,-0.005720269651155292,22,2.1961575494314998,0.0023179579278444795
NZDUSD,2016-10-18 00:00:00+00:00,2016-10-21 04:00:00+00:00,1,0.7186299999999999,-0.0027830733478978967,19,1.9401425875200176,0.0018520906433957466
USDCAD,2016-10-21 12:00:00+00:00,2016-11-01 12:00:00+00:00,1,1.3325799999999999,0.003729607228084025,44,2.2473101641005857,0.0018168747089413388
USDJPY,2016-10-25 08:00:00+00:00,2016-11-01 16:00:00+00:00,1,104.55550000000001,-0.004791713491877477,33,2.2329039464758034,0.0012942280276558456
AUDUSD,2016-10-27 16:00:00+00:00,2016-11-01 00:00:00+00:00,-1,0.7584700000000001,-0.00856988410879783,15,1.7327850213444989,0.0022069239131359076
GBPUSD,2016-10-28 08:00:00+00:00,2016-11-01 04:00:00+00:00,-1,1.2146249999999998,-0.009031594113409744,12,1.9660774319561818,0.0023444437314700376
EURUSD,2016-11-01 04:00:00+00:00,2016-11-07 04:00:00+00:00,1,1.09853,0.006681656395364825,25,1.9055540929278378,0.0014557360259203412
USDCHF,2016-11-01 08:00:00+00:00,2016-11-07 00:00:00+00:00,-1,0.9824,0.006982899022801259,23,3.5303805025179926,0.001927978318031591
NZDUSD,2016-11-02 04:00:00+00:00,2016-11-09 12:00:00+00:00,1,0.7238,0.007612600165791686,33,3.6178628372201334,0.0014901571415605781
GBPUSD,2016-11-02 04:00:00+00:00,2016-11-08 20:00:00+00:00,1,1.226945,0.009307670677984837,29,2.1094321174747477,0.0017088642487160146
USDJPY,2016-11-02 08:00:00+00:00,2016-11-06 20:00:00+00:00,-1,103.2535,-0.00880357566571591,16,2.4870956213477733,0.002228470780981138
AUDUSD,2016-11-07 16:00:00+00:00,2016-11-09 00:00:00+00:00,1,0.77174,-0.01232280301656008,8,1.9765071485268646,0.0014808656513631156
USDCAD,2016-11-08 12:00:00+00:00,2016-11-09 00:00:00+00:00,-1,1.3337700000000003,-0.011163843841141908,3,3.0525302468095488,0.0012497848662240813
EURUSD,2016-11-09 00:00:00+00:00,2016-11-09 12:00:00+00:00,1,1.123,-0.025111308993766724,3,2.7723548822477873,0.004619540274028762
USDCHF,2016-11-09 00:00:00+00:00,2016-11-09 12:00:00+00:00,-1,0.9585699999999999,-0.023973210094202814,3,2.4252318309299947,0.005364538879563805
USDCAD,2016-11-09 00:00:00+00:00,2016-11-15 16:00:00+00:00,1,1.3486600000000002,-0.0015422715880950616,29,3.6500459865852966,0.003521447775869518
USDJPY,2016-11-09 00:00:00+00:00,2016-11-09 16:00:00+00:00,-1,101.8325,-0.03935875088994191,4,2.5514472586259664,0.007393108952781973
USDJPY,2016-11-09 16:00:00+00:00,2016-11-28 20:00:00+00:00,1,105.8405,0.055026195076553874,82,2.0790143074349188,0.009035322833012045
EURUSD,2016-11-10 08:00:00+00:00,2016-11-28 00:00:00+00:00,-1,1.08979,0.022637388854733622,73,2.18947488696684,0.005903563222467875
AUDUSD,2016-11-10 12:00:00+00:00,2016-11-23 00:00:00+00:00,-1,0.7571399999999999,0.020049132260876297,53,2.9234708492586154,0.005758716994735456
GBPUSD,2016-11-10 16:00:00+00:00,2016-11-15 12:00:00+00:00,1,1.2563349999999998,-0.014287590491389376,18,1.849160273181968,0.003507057779393389
NZDUSD,2016-11-11 12:00:00+00:00,2016-11-28 00:00:00+00:00,-1,0.71268,0.006398383566257064,66,2.710546832859593,0.0033109622400725645
USDCHF,2016-11-14 00:00:00+00:00,2016-11-28 00:00:00+00:00,1,0.9914699999999999,0.018457441980090188,62,1.9212252906772844,0.00627620955233672
GBPUSD,2016-11-18 12:00:00+00:00,2016-11-21 20:00:00+00:00,-1,1.2310750000000001,-0.014661982413744078,9,2.2903138771070286,0.0033648689021309286
GBPUSD,2016-11-28 00:00:00+00:00,2016-11-29 00:00:00+00:00,1,1.251125,-0.009343590768308744,6,1.7808649175539915,0.0015632095936568412
NZDUSD,2016-11-29 12:00:00+00:00,2016-12-14 20:00:00+00:00,1,0.71145,0.00019678122144911202,70,2.208357573888294,0.0018700703816480258
USDCAD,2016-11-30 08:00:00+00:00,2016-12-14 16:00:00+00:00,-1,1.33673,0.008445983856126316,64,2.2504472452362525,0.0021950053559109672
USDJPY,2016-11-30 12:00:00+00:00,2016-12-08 00:00:00+00:00,1,113.95250000000001,-0.005949847524187792,34,1.8676469610001034,0.0034218521948667624
USDCHF,2016-11-30 12:00:00+00:00,2016-12-01 20:00:00+00:00,1,1.0187499999999998,-0.008049079754601233,8,1.890528230177467,0.0021420030745872252
GBPUSD,2016-11-30 20:00:00+00:00,2016-12-07 08:00:00+00:00,1,1.2514150000000002,0.006416736254559635,28,1.5093677270636494,0.0025660711693885584
EURUSD,2016-12-01 20:00:00+00:00,2016-12-04 20:00:00+00:00,1,1.0662400000000003,-0.008928571428571584,7,1.737710493540697,0.001786954927817517
EURUSD,2016-12-05 08:00:00+00:00,2016-12-08 16:00:00+00:00,1,1.06975,-0.007936433746202272,20,2.1736985615742825,0.003502405470819915
USDCHF,2016-12-05 16:00:00+00:00,2016-12-08 12:00:00+00:00,-1,1.00642,-0.010124997515947516,17,2.628792535338718,0.002119233927527604
AUDUSD,2016-12-08 00:00:00+00:00,2016-12-14 16:00:00+00:00,1,0.74998,-0.010413611029627522,29,1.5937746884441024,0.002590153412554895
USDJPY,2016-12-09 08:00:00+00:00,2016-12-23 12:00:00+00:00,1,114.9755,0.019517201490752405,63,2.037684314255359,0.002839916095131437
USDCHF,2016-12-09 12:00:00+00:00,2016-12-14 00:00:00+00:00,1,1.02052,-0.00919139262336849,16,2.209196914041949,0.002499703463815442
EURUSD,2016-12-09 12:00:00+00:00,2016-12-14 04:00:00+00:00,-1,1.05345,-0.010944990270065172,17,1.9603086634344384,0.00393344533121474
AUDUSD,2016-12-14 20:00:00+00:00,2016-12-29 08:00:00+00:00,-1,0.7409,0.02617087326224868,65,2.252632849789422,0.0031902774203454087
GBPUSD,2016-12-14 20:00:00+00:00,2016-12-28 00:00:00+00:00,-1,1.2534550000000002,0.019601820567950293,57,1.9989265309904953,0.002744149171189945
EURUSD,2016-12-14 20:00:00+00:00,2016-12-23 12:00:00+00:00,-1,1.05118,0.004718506820905803,41,1.8194783032953008,0.002752164931831986
USDCHF,2016-12-14 20:00:00+00:00,2016-12-29 04:00:00+00:00,1,1.02239,0.002787585950567025,64,2.287181883185479,0.00247501486440242
NZDUSD,2016-12-15 08:00:00+00:00,2016-12-28 00:00:00+00:00,-1,0.7054699999999999,0.01963230186967566,54,2.4906596057618207,0.003678785119679242
USDCAD,2016-12-15 12:00:00+00:00,2016-12-29 12:00:00+00:00,1,1.33968,0.006546339424340247,62,2.609625961157124,0.0029199348766137025
GBPUSD,2016-12-28 08:00:00+00:00,2016-12-30 08:00:00+00:00,-1,1.2231049999999999,-0.005853953667101722,12,1.4575164311522761,0.0014224457974431946
USDJPY,2016-12-29 00:00:00+00:00,2017-01-03 04:00:00+00:00,-1,116.7285,-0.009509245814004303,20,2.473206957120656,0.001668123891420587
EURUSD,2016-12-29 12:00:00+00:00,2017-01-03 08:00:00+00:00,1,1.04883,-0.009010039758588148,18,2.037769637829306,0.0016871598189034103
USDCHF,2016-12-29 12:00:00+00:00,2017-01-03 08:00:00+00:00,-1,1.0235900000000002,-0.005265780244042642,18,1.9794515321154817,0.0011466588905124453
NZDUSD,2016-12-30 12:00:00+00:00,2017-01-03 12:00:00+00:00,1,0.69752,-0.010623351301754862,12,2.459189986087226,0.0014228701343509272
USDJPY,2017-01-03 04:00:00+00:00,2017-01-05 00:00:00+00:00,1,117.8385,-0.0116430538406379,11,1.7221353203271124,0.002215589303909072
EURUSD,2017-01-03 12:00:00+00:00,2017-01-05 04:00:00+00:00,-1,1.03841,-0.016920098997505562,10,1.9824781630771005,0.00311897752164046
AUDUSD,2017-01-04 08:00:00+00:00,2017-01-27 04:00:00+00:00,1,0.72579,0.037090618498463734,104,2.58280863324865,0.0020629850073467355
USDCAD,2017-01-04 08:00:00+00:00,2017-01-16 20:00:00+00:00,-1,1.3361100000000001,0.01381622770580271,53,2.25747836148592,0.002097141754985872
NZDUSD,2017-01-05 00:00:00+00:00,2017-02-08 16:00:00+00:00,1,0.69882,0.04300105892790695,153,2.3026577991284767,0.0026290104308539916
USDJPY,2017-01-05 04:00:00+00:00,2017-01-18 20:00:00+00:00,-1,115.9395,0.010565855467722434,60,2.542660865521424,0.0029293591667437957
GBPUSD,2017-01-05 12:00:00+00:00,2017-01-09 04:00:00+00:00,1,1.2425249999999999,-0.01958109494778771,11,3.480109045633803,0.0027760540255214847
USDCHF,2017-01-05 12:00:00+00:00,2017-01-11 08:00:00+00:00,-1,1.0097600000000002,-0.01042822056726337,24,3.1424854473390575,0.0032813967928069384
EURUSD,2017-01-05 12:00:00+00:00,2017-01-11 08:00:00+00:00,1,1.06027,-0.007922510303979034,24,2.6464516799808435,0.003763260052898523
GBPUSD,2017-01-09 04:00:00+00:00,2017-01-12 04:00:00+00:00,-1,1.218195,-0.006435751254930624,18,2.0309485357350954,0.003049072407210463
EURUSD,2017-01-12 04:00:00+00:00,2017-01-26 12:00:00+00:00,1,1.06298,0.003866488551054685,64,1.580416197729288,0.0030534062873886158
USDCHF,2017-01-12 04:00:00+00:00,2017-02-03 08:00:00+00:00,-1,1.00973,0.012617234310161908,100,1.53944764595717,0.0025802323042510168
GBPUSD,2017-01-15 20:00:00+00:00,2017-01-17 12:00:00+00:00,-1,1.203665,-0.02900308640693204,10,2.165201702018869,0.004299814222554856
USDCAD,2017-01-17 08:00:00+00:00,2017-01-18 16:00:00+00:00,-1,1.30438,-0.014566307364418149,8,2.472061104927171,0.0023466303759727913
USDCAD,2017-01-19 00:00:00+00:00,2017-01-24 00:00:00+00:00,1,1.3269199999999999,-0.0035269647002077378,19,1.5914991886881162,0.0029213309723882933
GBPUSD,2017-01-23 00:00:00+00:00,2017-01-30 12:00:00+00:00,1,1.2426650000000001,0.007129837888730884,34,1.678166025950839,0.0029595686053402984
EURUSD,2017-01-31 12:00:00+00:00,2017-02-07 00:00:00+00:00,1,1.081,-0.00948196114708589,28,2.794254250940962,0.002644084101363663
USDCAD,2017-01-31 12:00:00+00:00,2017-02-06 12:00:00+00:00,-1,1.3034499999999998,-0.006636234608155521,25,1.5238564656045943,0.0018576595513206703
USDJPY,2017-01-31 12:00:00+00:00,2017-02-09 12:00:00+00:00,-1,112.5835,-0.003544036204239703,43,1.9373745564673088,0.0032517511082716674
GBPUSD,2017-02-01 08:00:00+00:00,2017-02-03 20:00:00+00:00,1,1.265005,-0.013754886344322799,15,1.6197364979287419,0.003169338859649545
AUDUSD,2017-02-01 08:00:00+00:00,2017-02-07 04:00:00+00:00,1,0.7596,0.0054765666140073185,24,2.0578725661337818,0.0016197321925403357
GBPUSD,2017-02-06 12:00:00+00:00,2017-02-08 12:00:00+00:00,-1,1.2443549999999999,-0.007256771580457384,12,1.7611457396364283,0.0028538291383873337
USDCAD,2017-02-07 08:00:00+00:00,2017-02-10 12:00:00+00:00,1,1.3199500000000002,-0.009439751505739028,19,2.50539845413622,0.0023296863849337586
EURUSD,2017-02-08 04:00:00+00:00,2017-02-16 12:00:00+00:00,-1,1.06579,-0.0009851846986744359,39,1.8068984387763825,0.002049832503939799
NZDUSD,2017-02-08 20:00:00+00:00,2017-02-15 16:00:00+00:00,-1,0.72329,0.0021153340983561435,30,2.3504796691681404,0.003391757261313343
USDCHF,2017-02-10 04:00:00+00:00,2017-02-16 08:00:00+00:00,1,1.0030199999999998,-0.0022033458953953726,26,2.21889822542087,0.002000898958248161
USDJPY,2017-02-12 20:00:00+00:00,2017-02-16 12:00:00+00:00,1,113.93149999999999,-0.005204881880779136,22,2.0561950705806202,0.002825438688206036
AUDUSD,2017-02-14 08:00:00+00:00,2017-02-24 20:00:00+00:00,1,0.7694500000000002,-0.003625966599519182,52,2.150770320907185,0.0020353433040846036
EURUSD,2017-02-21 08:00:00+00:00,2017-02-24 08:00:00+00:00,-1,1.0542500000000001,-0.006231918425420707,18,2.3177111060975655,0.0015794626904779149
USDCHF,2017-02-21 08:00:00+00:00,2017-02-24 08:00:00+00:00,1,1.0094599999999998,-0.005280050720186525,18,2.027562836512274,0.0016588814881026116
USDCAD,2017-02-22 08:00:00+00:00,2017-02-24 04:00:00+00:00,1,1.31708,-0.006491633006347462,11,2.610157407562819,0.0011007909216671533
NZDUSD,2017-02-23 12:00:00+00:00,2017-02-28 20:00:00+00:00,1,0.72358,-0.00901075209375599,21,2.1206981169985823,0.0017852709188366973
USDJPY,2017-02-23 12:00:00+00:00,2017-02-28 20:00:00+00:00,-1,112.57249999999999,-0.004672544360301226,21,1.8868180698613048,0.001980031089658728
GBPUSD,2017-02-23 12:00:00+00:00,2017-02-26 20:00:00+00:00,1,1.2547549999999998,-0.011834979737080042,9,2.4077832475017584,0.0021560309163492623
GBPUSD,2017-02-26 20:00:00+00:00,2017-03-13 04:00:00+00:00,-1,1.239905,0.014291417487630052,64,1.731727990352152,0.0024080477779030965
USDCAD,2017-02-28 12:00:00+00:00,2017-03-13 16:00:00+00:00,1,1.32459,0.014895175110789033,57,3.2713176627426384,0.002029438375934504
AUDUSD,2017-02-28 20:00:00+00:00,2017-03-13 12:00:00+00:00,-1,0.7641300000000001,0.007904414170363788,54,2.429608345386986,0.0017300637263313841
NZDUSD,2017-03-01 04:00:00+00:00,2017-03-15 04:00:00+00:00,-1,0.71219,0.02592004942501293,62,2.6065650753520484,0.0024923941367005604
USDJPY,2017-03-01 08:00:00+00:00,2017-03-08 00:00:00+00:00,1,113.7395,-0.0005451052624638744,29,1.588248970322128,0.002993741702225499
USDCHF,2017-03-02 16:00:00+00:00,2017-03-09 16:00:00+00:00,1,1.01397,-0.0040435121354675556,31,2.172805750552584,0.0018414562355556093
USDJPY,2017-03-08 12:00:00+00:00,2017-03-15 08:00:00+00:00,1,114.6835,-0.0007760488649195815,30,1.4120643549766363,0.001803849908553511
EURUSD,2017-03-10 12:00:00+00:00,2017-03-29 08:00:00+00:00,1,1.06576,0.008848145924035456,80,2.7070206636182452,0.0015575142296888349
GBPUSD,2017-03-14 04:00:00+00:00,2017-03-15 16:00:00+00:00,-1,1.2135449999999999,-0.013365800196943677,9,1.5580780861630115,0.001843804978297391
USDCHF,2017-03-15 16:00:00+00:00,2017-03-29 08:00:00+00:00,-1,0.99949,0.0024112297271607556,60,3.7013223092975562,0.0022957929904106372
USDJPY,2017-03-15 16:00:00+00:00,2017-03-30 12:00:00+00:00,-1,113.23049999999999,0.016391343321808152,67,2.3927165380432593,0.0030833109108082037
USDCAD,2017-03-15 16:00:00+00:00,2017-03-22 00:00:00+00:00,-1,1.3306099999999998,-0.005343413922937609,27,3.141004259982807,0.002500673742094902
AUDUSD,2017-03-15 16:00:00+00:00,2017-03-22 00:00:00+00:00,1,0.7709600000000001,-0.006251945626232452,27,3.921964460053625,0.003630394399868141
GBPUSD,2017-03-16 12:00:00+00:00,2017-03-28 16:00:00+00:00,1,1.2368449999999998,0.007211898014706973,51,3.5104826370853592,0.0032683814351248336
NZDUSD,2017-03-20 04:00:00+00:00,2017-03-24 00:00:00+00:00,1,0.70528,-0.005572254990925504,23,2.19995909949528,0.0033815515974436583
NZDUSD,2017-03-27 08:00:00+00:00,2017-03-28 20:00:00+00:00,1,0.7066299999999999,-0.008561764997240168,9,1.5681845534987995,0.0015827028755904054
EURUSD,2017-03-30 12:00:00+00:00,2017-04-12 16:00:00+00:00,-1,1.07254,0.0062002349562720995,57,1.7945758448767264,0.001314652309510568
USDCAD,2017-03-30 12:00:00+00:00,2017-04-03 12:00:00+00:00,-1,1.32779,-0.008352224372829875,13,3.0211521180965737,0.0016293198081308875
NZDUSD,2017-03-30 16:00:00+00:00,2017-04-12 20:00:00+00:00,-1,0.7002699999999998,0.0016565039199163444,57,1.8996719317563322,0.001516087137960974
USDCHF,2017-03-30 16:00:00+00:00,2017-04-12 12:00:00+00:00,1,1.0009499999999998,0.0044457765123135295,55,1.958063059610882,0.0020827539130256183
