instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,entry_close,exit_close,hs_e,hs_x,gross,cost_model,e_exec,x_exec,e_hour,x_hour,e_lab_wd,x_lab_wd,e_lab_hour,x_lab_hour,e_sunday_open,x_sunday_open,e_fri_late,x_fri_late,e_fri20,x_fri20,act_e_ts,act_x_ts,dev_e_bps,dev_x_bps,act_e_hour,trunc_e,e_in_roll,act_x_hour,trunc_x,x_in_roll,fav_e_bps,fav_x_bps
GBPUSD,2020-11-10 12:00:00+00:00,2020-11-12 08:00:00+00:00,-1,1.324865,0.007162993965422828,11,2.0578437525755846,0.002032114128439621,1.32491,1.31533,3.396457117841967e-05,3.421194681182669e-05,0.007230679819761332,6.768585433850408e-05,2020-11-10 16:00:00+00:00,2020-11-12 12:00:00+00:00,16,12,1,3,12,8,False,False,False,False,False,False,2020-11-10 15:59:00,2020-11-12 11:59:00,6.8731117824771815,-18.516129521843894,15,False,False,11,False,False,6.8731117824771815,18.516129521843894
AUDUSD,2020-11-17 12:00:00+00:00,2020-11-18 00:00:00+00:00,-1,0.7300399999999999,0.001438277354665208,3,2.0681580016734102,0.0019412920293892292,0.73008,0.72895,5.4788516326977875e-05,5.4873448110295636e-05,0.0015477755862370879,0.00010949823157187992,2020-11-17 16:00:00+00:00,2020-11-18 04:00:00+00:00,16,4,1,2,12,0,False,False,False,False,False,False,2020-11-17 15:59:00,2020-11-18 03:59:00,4.385003288751577,3.018950777380347,15,False,False,3,False,False,4.385003288751577,-3.018950777380347
NZDCAD,2020-11-20 20:00:00+00:00,2020-12-02 12:00:00+00:00,-1,0.9061790647999998,-0.006149432950351688,48,2.120540765966116,0.0011064329029298683,0.9063290647999999,0.9116015521999999,0.00016550280226652623,0.00016454557326937383,-0.005817409597433043,0.0003320233529186447,2020-11-21 00:00:00+00:00,2020-12-02 16:00:00+00:00,0,16,4,2,20,12,False,False,True,False,False,False,2020-11-20 21:59:00,2020-12-02 15:59:00,-13.475929733195446,-0.3950802513730256,21,True,True,15,False,False,-13.475929733195446,0.3950802513730256
GBPUSD,2020-11-23 12:00:00+00:00,2020-11-27 08:00:00+00:00,-1,1.3293450000000002,-0.0019558504376214108,23,2.499890067288812,0.0015381418907995863,1.32939,1.3319,3.385011170536863e-05,3.378632029431639e-05,-0.001888084008454971,6.776642916643972e-05,2020-11-23 16:00:00+00:00,2020-11-27 12:00:00+00:00,16,12,0,4,12,8,False,False,False,False,False,False,2020-11-23 15:59:00,2020-11-27 11:59:00,-24.387681594428834,-2.852253280090089,15,False,False,11,False,False,-24.387681594428834,2.852253280090089
EURGBP,2020-11-23 16:00:00+00:00,2020-11-26 04:00:00+00:00,1,0.8888929544959884,0.003443398421685029,15,2.2765641851548026,0.0012040865002697471,0.8887429544959884,0.8921037670925467,0.00016877770928160657,0.000168141874895187,0.003781535009145909,0.0003381365874608796,2020-11-23 20:00:00+00:00,2020-11-26 08:00:00+00:00,20,8,0,3,16,4,False,False,False,False,False,False,2020-11-23 19:59:00,2020-11-26 07:59:00,-4.485748385167909,3.81120717580119,19,False,False,7,False,False,4.485748385167909,3.81120717580119
GBPCHF,2020-11-23 16:00:00+00:00,2020-11-26 08:00:00+00:00,-1,1.215274402,0.0016676967742138193,16,2.11753352471036,0.0012725913386914555,1.215424402,1.2130976928,0.00012341368147058152,0.00012365038767304796,0.0019143183205565517,0.0002466215463427324,2020-11-23 20:00:00+00:00,2020-11-26 12:00:00+00:00,20,12,0,3,16,8,False,False,False,False,False,False,2020-11-23 19:59:00,2020-11-26 11:59:00,1.8059875600195952,3.2202745260301313,19,False,False,11,False,False,1.8059875600195952,-3.2202745260301313
GBPJPY,2020-11-23 20:00:00+00:00,2020-11-27 00:00:00+00:00,-1,139.2785421,0.002151244157803195,19,2.5284720437785886,0.001739057390897756,139.2935421,138.96391995000002,0.00010768625575786833,0.00010794168734875269,0.0023663850098903927,0.00021514085208719762,2020-11-24 00:00:00+00:00,2020-11-27 04:00:00+00:00,0,4,0,4,20,0,False,False,False,False,False,False,2020-11-23 23:59:00,2020-11-27 03:59:00,0.9658394111888846,-1.7206577827455494,23,False,False,3,False,False,0.9658394111888846,1.7206577827455494
AUDCHF,2020-11-24 12:00:00+00:00,2020-11-26 16:00:00+00:00,-1,0.6693740864000001,0.002848804933958236,13,2.6757308896057017,0.0019099971413273442,0.6695240864,0.6673171702,0.00022403973665315472,0.00022478066907081663,0.003296246161757277,0.0004474412277990407,2020-11-24 16:00:00+00:00,2020-11-26 20:00:00+00:00,16,20,1,3,12,16,False,False,False,False,False,False,2020-11-24 15:59:00,2020-11-26 19:59:00,13.093220966990948,-1.1968257947592154,15,False,False,19,False,False,13.093220966990948,1.1968257947592154
AUDUSD,2020-11-27 16:00:00+00:00,2020-11-30 16:00:00+00:00,-1,0.73876,0.004561697980399452,7,2.126491519455093,0.0013622905325356366,0.7388,0.73535,5.4141851651326476e-05,5.439586591419053e-05,0.004669734704927042,0.00010803672452759042,2020-11-27 20:00:00+00:00,2020-11-30 20:00:00+00:00,20,20,4,0,16,16,False,False,False,False,True,False,2020-11-27 19:59:00,2020-11-30 19:59:00,0.4060803768424215,4.625787404251014,19,False,False,19,False,False,0.4060803768424215,-4.625787404251014
AUDNZD,2020-11-30 12:00:00+00:00,2020-12-02 16:00:00+00:00,1,1.0486642596914668,0.00017249871033276075,13,2.614726530007594,0.0010038430136054969,1.048514259691467,1.0489951529238357,0.00014305957082943118,0.0001429939877051949,0.00045864252958294216,0.0002861438192501814,2020-11-30 16:00:00+00:00,2020-12-02 20:00:00+00:00,16,20,0,2,12,16,False,False,False,False,False,False,2020-11-30 15:59:00,2020-12-02 19:59:00,15.907358626008339,1.143462844495069,15,False,False,19,False,False,-15.907358626008339,1.143462844495069
USDCAD,2020-11-30 12:00:00+00:00,2020-12-16 12:00:00+00:00,1,1.29599,-0.015486230603631324,74,2.070566204474269,0.0008862616288105027,1.29593,1.27598,4.6298797002924544e-05,4.70226806062791e-05,-0.015394350003472557,9.188060015876721e-05,2020-11-30 16:00:00+00:00,2020-12-16 16:00:00+00:00,16,16,0,2,12,12,False,False,False,False,False,False,2020-11-30 15:59:00,2020-12-16 15:59:00,2.2382760643391286,8.000250988264845,15,False,False,15,False,False,-2.2382760643391286,8.000250988264845
USDCHF,2020-12-01 16:00:00+00:00,2020-12-11 12:00:00+00:00,1,0.9006899999999999,-0.01110259911845355,48,2.3490336874636992,0.0016655330582325781,0.90064,0.89074,5.551607745603127e-05,5.6133102813391114e-05,-0.010992183336294259,0.00011041578215929132,2020-12-01 20:00:00+00:00,2020-12-11 16:00:00+00:00,20,16,1,4,16,12,False,False,False,False,False,False,2020-12-01 19:59:00,2020-12-11 15:59:00,-0.9991895462568845,14.165579889373614,19,False,False,15,False,False,0.9991895462568845,14.165579889373614
EURUSD,2020-12-01 16:00:00+00:00,2020-12-09 12:00:00+00:00,-1,1.20474,-0.0029798960771621817,36,2.6667786599251704,0.0014629301153489466,1.20477,1.2083,2.4901018451654675e-05,2.4828271124720683e-05,-0.0029300198378114928,4.987623935068892e-05,2020-12-01 20:00:00+00:00,2020-12-09 16:00:00+00:00,20,16,1,2,16,12,False,False,False,False,False,False,2020-12-01 19:59:00,2020-12-09 15:59:00,-0.4149997510005665,-0.16551906779738168,19,False,False,15,False,False,-0.4149997510005665,0.16551906779738168
EURJPY,2020-12-01 16:00:00+00:00,2020-12-09 08:00:00+00:00,-1,125.76901185,-0.0029928243409349732,35,2.717281981949588,0.0017429828556016877,125.78401184999998,126.13041641000001,0.00011925203990064975,0.00011892452611304273,-0.002753963360726086,0.00023886098020888718,2020-12-01 20:00:00+00:00,2020-12-09 12:00:00+00:00,20,12,1,2,16,8,False,False,False,False,False,False,2020-12-01 19:59:00,2020-12-09 11:59:00,-1.647176487167279,0.458575765807101,19,False,False,11,False,False,-1.647176487167279,-0.458575765807101
EURCHF,2020-12-02 00:00:00+00:00,2020-12-02 12:00:00+00:00,-1,1.0856410673999999,0.002368861751111865,3,2.1667255203338684,0.0008049550039446456,1.0857910674,1.0829193337999998,0.00013814812490508431,0.00013851447224018528,0.0026448307471129695,0.00027596899600110464,2020-12-02 04:00:00+00:00,2020-12-02 16:00:00+00:00,4,16,2,2,0,12,False,False,False,False,False,False,2020-12-02 03:59:00,2020-12-02 15:59:00,0.5607774473226357,-4.673736286190389,3,False,False,15,False,False,0.5607774473226357,4.673736286190389
AUDUSD,2020-12-03 08:00:00+00:00,2020-12-07 08:00:00+00:00,-1,0.7421299999999998,0.003961570075323545,13,2.3404062065244187,0.0015875966651228812,0.74217,0.73915,5.389600765323309e-05,5.411621457079078e-05,0.004069148577819148,0.00010757850249560295,2020-12-03 12:00:00+00:00,2020-12-07 12:00:00+00:00,12,12,3,0,8,8,False,False,False,False,False,False,2020-12-03 11:59:00,2020-12-07 11:59:00,0.13474183464312617,2.4358228344856236,11,False,False,11,False,False,0.13474183464312617,-2.4358228344856236
EURUSD,2020-12-16 12:00:00+00:00,2020-12-21 00:00:00+00:00,-1,1.2187000000000001,0.0001805202264709309,16,2.776535089088556,0.001363411504941129,1.21873,1.21845,2.4615788566786736e-05,2.4621445278837867e-05,0.00022974735995673345,4.9227133485802566e-05,2020-12-16 16:00:00+00:00,2020-12-21 04:00:00+00:00,16,4,2,0,12,0,False,False,False,False,False,False,2020-12-16 15:59:00,2020-12-21 03:59:00,-3.1170279958314673,-1.4770685113618676,15,False,False,3,False,False,-3.1170279958314673,1.4770685113618676
USDCHF,2020-12-16 12:00:00+00:00,2020-12-16 16:00:00+00:00,1,0.88485,0.002780132225801019,1,2.603896766490567,0.0015343038946153715,0.8848,0.88736,5.650994575045208e-05,5.6346916696718356e-05,0.002893309222423257,0.00011317699662223785,2020-12-16 16:00:00+00:00,2020-12-16 20:00:00+00:00,16,20,2,2,12,16,False,False,False,False,False,False,2020-12-16 15:59:00,2020-12-16 19:59:00,-1.469042749143723,2.930898433097795,15,False,False,19,False,False,1.469042749143723,2.930898433097795
USDJPY,2020-12-17 00:00:00+00:00,2020-12-21 04:00:00+00:00,1,103.34849999999999,0.0023802957952946224,14,2.033497443842414,0.0012662985078142552,103.345,103.598,3.3867144032125405e-05,3.378443599297283e-05,0.0024481106971794286,6.781490188480623e-05,2020-12-17 04:00:00+00:00,2020-12-21 08:00:00+00:00,4,8,3,0,0,4,False,False,False,False,False,False,2020-12-17 03:59:00,2020-12-21 07:59:00,0.870945265929457,3.3795853731533043,3,False,False,7,False,False,-0.870945265929457,3.3795853731533043
GBPUSD,2020-12-17 04:00:00+00:00,2020-12-20 20:00:00+00:00,-1,1.357265,0.01265044040773168,11,2.0410175640318613,0.0030432126161723905,1.35731,1.34005,3.315381158320502e-05,3.358083653595016e-05,0.012716328620580475,6.58882128487942e-05,2020-12-17 08:00:00+00:00,2020-12-21 00:00:00+00:00,8,0,3,6,4,20,False,True,False,False,False,False,2020-12-17 07:59:00,2020-12-20 23:59:00,0.3683892548234091,-5.370048554189655,7,False,False,23,False,False,0.3683892548234091,5.370048554189655
AUDUSD,2020-12-17 12:00:00+00:00,2020-12-21 00:00:00+00:00,-1,0.7617800000000001,0.0060647431016830535,10,2.0402319816596286,0.0019107713707873374,0.76182,0.75712,5.250584127484183e-05,5.2831783601014374e-05,0.006169436349793944,0.00010469324811089066,2020-12-17 16:00:00+00:00,2020-12-21 04:00:00+00:00,16,4,3,0,12,0,False,False,False,False,False,False,2020-12-17 15:59:00,2020-12-21 03:59:00,0.9189366590089953,0.5283457494598132,15,False,False,3,False,False,0.9189366590089953,-0.5283457494598132
AUDCAD,2020-12-18 20:00:00+00:00,2020-12-28 08:00:00+00:00,-1,0.9740156015000001,0.00015611947053616572,31,2.082910263736156,0.0011708387870724936,0.9741656015000001,0.9737135387,0.0001539779271296719,0.00015404941395830263,0.0004640512858430368,0.00030793181530687106,2020-12-19 00:00:00+00:00,2020-12-28 12:00:00+00:00,0,12,4,0,20,8,False,False,True,False,False,False,2020-12-18 21:59:00,2020-12-28 11:59:00,3.5180674372337073,0.21624075728921,21,True,True,11,False,False,3.5180674372337073,-0.21624075728921
EURCAD,2020-12-22 12:00:00+00:00,2020-12-24 08:00:00+00:00,-1,1.5736636722,0.005155338490249522,11,2.042848162482266,0.0009424393936755054,1.5738136722,1.5654009032999998,9.530988493086241e-05,9.582209878874294e-05,0.005345466905393059,0.00019012841514353708,2020-12-22 16:00:00+00:00,2020-12-24 12:00:00+00:00,16,12,1,3,12,8,False,False,False,False,False,False,2020-12-22 15:59:00,2020-12-24 11:59:00,-8.428893106913193,-2.496451323212856,15,False,False,11,False,False,-8.428893106913193,2.496451323212856
EURAUD,2020-12-31 04:00:00+00:00,2021-01-18 04:00:00+00:00,1,1.5956216491501232,-0.01521536455061709,69,2.272556162521908,0.0014771976995885834,1.595471649150123,1.571493684073447,9.401608613973311e-05,9.54505904288378e-05,-0.015028762867361878,0.0001866016832552126,2020-12-31 08:00:00+00:00,2021-01-18 08:00:00+00:00,8,8,3,0,4,4,False,False,False,False,False,False,2020-12-31 07:59:00,2021-01-18 07:59:00,-3.926985564278729,-1.8692786591034682,7,False,False,7,False,False,3.926985564278729,-1.8692786591034682
AUDCHF,2020-12-31 12:00:00+00:00,2021-01-04 12:00:00+00:00,-1,0.6820298252,0.00876441612835205,7,2.463776916063385,0.001991447035970196,0.6821798252,0.675902232,0.00021988337159637247,0.00022192558760480616,0.009202255722176367,0.00043783959382431674,2020-12-31 16:00:00+00:00,2021-01-04 16:00:00+00:00,16,16,3,0,12,12,False,False,False,False,False,False,2020-12-31 15:59:00,2021-01-04 15:59:00,6.486348748786508,-13.228299063505755,15,False,False,15,False,False,6.486348748786508,13.228299063505755
USDJPY,2021-01-04 04:00:00+00:00,2021-01-06 12:00:00+00:00,1,102.91550000000002,0.004508553133395584,14,2.492546799176583,0.001075020190941821,102.912,103.383,3.400963930348258e-05,3.385469564628614e-05,0.004576725746268551,6.817261287296681e-05,2021-01-04 08:00:00+00:00,2021-01-06 16:00:00+00:00,8,16,0,2,4,12,False,False,False,False,False,False,2021-01-04 07:59:00,2021-01-06 15:59:00,3.791082208159935,-2.7076423204497324,7,False,False,15,False,False,-3.791082208159935,-2.7076423204497324
AUDNZD,2021-01-12 12:00:00+00:00,2021-01-20 20:00:00+00:00,-1,1.0766540590457339,-0.0027024742749555434,39,2.6051963058404004,0.000879773409373022,1.076804059045734,1.0794136889433317,0.00013930110937075249,0.00013896432992881462,-0.0024234955985495965,0.0002789786764059469,2021-01-12 16:00:00+00:00,2021-01-21 00:00:00+00:00,16,0,1,2,12,20,False,False,False,False,False,False,2021-01-12 15:59:00,2021-01-20 23:59:00,4.832490993809113,-1.9397509066010343,15,False,False,23,False,False,4.832490993809113,1.9397509066010343
GBPJPY,2021-01-13 12:00:00+00:00,2021-01-15 08:00:00+00:00,-1,141.69511764,0.002109832469736444,11,2.1942379479777867,0.0012499889981793725,141.71011764,141.38116468,0.00010584988743080406,0.00010609616941514644,0.0023213089190685654,0.00021147644933212136,2021-01-13 16:00:00+00:00,2021-01-15 12:00:00+00:00,16,12,2,4,12,8,False,False,False,False,False,False,2021-01-13 15:59:00,2021-01-15 11:59:00,2.0373083544611426,0.4677949419851224,15,False,False,11,False,False,2.0373083544611426,-0.4677949419851224
EURGBP,2021-01-14 16:00:00+00:00,2021-01-22 04:00:00+00:00,1,0.8885881487004065,0.0007761886056207663,34,2.247536354440095,0.001433689662641306,0.8884381487004064,0.8894278606965175,0.0001688356136208443,0.00016864774157460496,0.0011139908811421684,0.00033780227552140203,2021-01-14 20:00:00+00:00,2021-01-22 08:00:00+00:00,20,8,3,4,16,4,False,False,False,False,False,False,2021-01-14 19:59:00,2021-01-22 07:59:00,-2.4576877480064763,1.024953450916577,19,False,False,7,False,False,2.4576877480064763,1.024953450916577
EURCHF,2021-01-15 12:00:00+00:00,2021-01-20 04:00:00+00:00,1,1.0763722407999998,0.0019329874193466127,17,2.549621596013285,0.0010216276782247231,1.0762222408,1.0786028548,0.00013937641716872426,0.0001390687956484352,0.0022120096665447786,0.0002790222471981659,2021-01-15 16:00:00+00:00,2021-01-20 08:00:00+00:00,16,8,4,2,12,4,False,False,False,False,False,False,2021-01-15 15:59:00,2021-01-20 07:59:00,6.269974732644457,2.129486308113382,15,False,False,7,False,False,-6.269974732644457,2.129486308113382
EURAUD,2021-01-21 04:00:00+00:00,2021-01-21 20:00:00+00:00,1,1.5623841385444326,0.0034008771878841974,4,2.0553784410971145,0.0013793509620564266,1.5622341385444327,1.5678476151199205,9.601633730764472e-05,9.567256317096028e-05,0.0035932364022706054,0.00019235921438640795,2021-01-21 08:00:00+00:00,2021-01-22 00:00:00+00:00,8,0,3,3,4,20,False,False,False,False,False,False,2021-01-21 07:59:00,2021-01-21 23:59:00,-5.383720037434037,0.8088019987839701,7,False,False,23,False,False,5.383720037434037,0.8088019987839701
EURGBP,2021-01-27 08:00:00+00:00,2021-01-28 08:00:00+00:00,1,0.883856513018744,0.0030811715565451205,6,2.388521876395556,0.0013020672397526588,0.883706513018744,0.8867298265667245,0.00016973961127388274,0.00016916088249876055,0.0034211737759550775,0.00034000221940995706,2021-01-27 12:00:00+00:00,2021-01-28 12:00:00+00:00,12,12,2,3,8,8,False,False,False,False,False,False,2021-01-27 11:59:00,2021-01-28 11:59:00,-4.058020007878804,14.357555757897877,11,False,False,11,False,False,4.058020007878804,14.357555757897877
USDJPY,2021-01-29 04:00:00+00:00,2021-02-09 00:00:00+00:00,-1,104.54749999999999,-0.003672971615772994,43,2.4722195965911977,0.0010417195433476468,104.551,104.928,3.347648516035236e-05,3.335620616041476e-05,-0.003605895687272209,6.707592850078471e-05,2021-01-29 08:00:00+00:00,2021-02-09 04:00:00+00:00,8,4,4,1,4,0,False,False,False,False,False,False,2021-01-29 07:59:00,2021-02-09 03:59:00,-0.47821263246428103,-0.19060325931685718,7,False,False,3,False,False,-0.47821263246428103,0.19060325931685718
GBPCHF,2021-02-01 04:00:00+00:00,2021-02-09 08:00:00+00:00,-1,1.2249047946,-0.005125180036583912,38,2.66801773600876,0.001305581943786486,1.2250547946,1.2310326522,0.00012244350265897894,0.00012184892068616734,-0.00487966548627039,0.0002455145503135218,2021-02-01 08:00:00+00:00,2021-02-09 12:00:00+00:00,8,12,0,1,4,8,False,False,False,False,False,False,2021-02-01 07:59:00,2021-02-09 11:59:00,-1.4399339255211085,1.1562606076553905,7,False,False,11,False,False,-1.4399339255211085,-1.1562606076553905
GBPJPY,2021-02-01 04:00:00+00:00,2021-02-04 00:00:00+00:00,-1,143.86063710000002,0.005350428133200706,17,2.190218732585666,0.0017212603851452096,143.8756371,143.07592110000002,0.00010425670601600415,0.00010483944387480863,0.005558383727219618,0.0002079555940189123,2021-02-01 08:00:00+00:00,2021-02-04 04:00:00+00:00,8,4,0,3,4,0,False,False,False,False,False,False,2021-02-01 07:59:00,2021-02-04 03:59:00,0.7675342220236914,-3.0042988383860436,7,False,False,3,False,False,0.7675342220236914,3.0042988383860436
EURGBP,2021-02-01 12:00:00+00:00,2021-02-04 00:00:00+00:00,1,0.8846643204292104,-0.0020969061348477458,15,2.031541078940976,0.00137559697639484,0.8845143204292103,0.8829592623884215,0.00016958459183251273,0.00016988326233109235,-0.0017580925541536008,0.000338813580694145,2021-02-01 16:00:00+00:00,2021-02-04 04:00:00+00:00,16,4,0,3,12,0,False,False,False,False,False,False,2021-02-01 15:59:00,2021-02-04 03:59:00,1.0305429063572902,2.9787162771133247,15,False,False,3,False,False,-1.0305429063572902,2.9787162771133247
USDCHF,2021-02-01 12:00:00+00:00,2021-02-08 16:00:00+00:00,-1,0.8955500000000001,-0.0034838925799786703,32,3.16132186749896,0.0012725570220758129,0.8956,0.89862,5.5828494863778476e-05,5.56408715586121e-05,-0.003372041089772182,0.0001118514902064883,2021-02-01 16:00:00+00:00,2021-02-08 20:00:00+00:00,16,20,0,0,12,16,False,False,False,False,False,False,2021-02-01 15:59:00,2021-02-08 19:59:00,11.401998703302052,-0.33383408445941676,15,False,False,19,False,False,11.401998703302052,0.33383408445941676
AUDCHF,2021-02-08 16:00:00+00:00,2021-02-10 12:00:00+00:00,-1,0.6921198894000001,0.005077854940777293,11,2.3474564259080655,0.001470029224822466,0.6922698894,0.688455405,0.00021667849822271933,0.00021787903604300995,0.005510111675239959,0.0004322567344626667,2021-02-08 20:00:00+00:00,2021-02-10 16:00:00+00:00,20,16,0,2,16,12,False,False,False,False,False,False,2021-02-08 19:59:00,2021-02-10 15:59:00,2.652729878291904,8.152191972636835,19,False,False,15,False,False,2.652729878291904,-8.152191972636835
