instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,sig_close,std50,vol20,vol100,gate70,vov_cv,vol_hist_pct,cost_pct,width_pct,cost_ratio,ret_gross,ratio2010,gate_ratio,year
NZDCAD,2022-07-11 16:00:00+00:00,2022-07-13 08:00:00+00:00,1,0.7947910959999999,0.005402607706113557,10,2.0551518387130203,0.0017887343026634355,0.7962028895,0.0023176369503592844,0.0017887343026634355,0.0019852270654170103,0.0025457942765723263,0.18770863290076642,0.5010713192531374,0.0003767883839110333,0.004526832811526086,0.08323443776223988,0.00577939609002459,0.901022524739607,0.7026232713005384,2022
AUDUSD,2022-07-11 16:00:00+00:00,2022-07-13 08:00:00+00:00,1,0.67356,0.008551576696953401,10,2.060849087422373,0.0028075598963785194,0.67488,0.003935271170264933,0.0028075598963785194,0.002895811013490987,0.003590460977731437,0.15286106428168214,0.8319730667210773,0.00011853959222380275,0.009101417162855016,0.01302430051306627,0.008670116289177203,0.969524559199021,0.7819497033365398,2022
EURCAD,2022-07-11 20:00:00+00:00,2022-07-14 08:00:00+00:00,1,1.3058026260000002,0.006929982540868106,15,2.066668666167933,0.0019303787618323786,1.3057956384,0.013039455508834903,0.0019303787618323786,0.0019043062237444174,0.002136234958255645,0.07862939226004215,0.6867285524839335,0.00022974498549221072,0.015644489665024207,0.014685361453869785,0.007159727526360317,1.0136913579144298,0.903635976170262,2022
NZDUSD,2022-07-11 20:00:00+00:00,2022-07-13 08:00:00+00:00,1,0.61191,0.005507345851514061,9,2.2431517257400944,0.0024689815858244825,0.6113,0.003166883416081095,0.0024689815858244825,0.0027019835861228814,0.0031457413213058635,0.11455995471545596,0.6893491124260355,0.00022902012105349256,0.009030522316308598,0.0253606727309555,0.005736365972567554,0.9137663154228346,0.7848647850038593,2022
GBPUSD,2022-07-12 08:00:00+00:00,2022-07-17 20:00:00+00:00,1,1.183375,0.004673074891728998,22,2.011736315813691,0.002608826130965878,1.18391,0.008776299289928902,0.002608826130965878,0.002496815429926816,0.0027640156314628957,0.08014063822865237,0.8111360391596981,7.601929200699377e-05,0.011206468696974796,0.006783518882046697,0.004749094183735992,1.0448614261576978,0.9438536096791604,2022
GBPAUD,2022-07-22 08:00:00+00:00,2022-07-27 00:00:00+00:00,1,1.7225507493335255,0.01054521616795307,17,2.157071089976034,0.0014146478104971906,1.7269792088955813,0.009633589773157378,0.0014146478104971906,0.002156781227152615,0.0024536170318688066,0.19067356289529902,0.14753932014205987,0.00017371372999438293,0.009243622056108422,0.018792820491788546,0.010718929897947453,0.6559069564810754,0.5765560770580888,2022
EURAUD,2022-07-25 16:00:00+00:00,2022-07-31 20:00:00+00:00,1,1.4691900252851766,-0.003037031580596583,26,2.12216960162252,0.0022560166858740646,1.4684443677367391,0.006140228455047855,0.0022560166858740646,0.00228591611028387,0.0025444147986860136,0.05428720227461961,0.7902473641524737,0.0002042978314952301,0.006783023017853915,0.030118994282857088,-0.0028327337491013526,0.9869201567479691,0.886654442915171,2022
AUDNZD,2022-07-27 12:00:00+00:00,2022-07-28 12:00:00+00:00,-1,1.1163598678371442,0.00493041432311421,6,2.387433221729686,0.0010421770206810222,1.115668765257613,0.003145464419242896,0.0010421770206810222,0.001293131336534912,0.0015828989338120074,0.11138649950378669,0.2534940247113632,0.00026889701436674053,0.0053213410893302796,0.05053181328780086,0.00519931133748095,0.805932847837135,0.6583977021016783,2022
EURJPY,2022-08-02 04:00:00+00:00,2022-08-04 04:00:00+00:00,1,133.77702125000002,0.02062100414722733,12,2.0187940905465114,0.0030445710197149183,134.41875504,1.831209395208414,0.0030445710197149183,0.0029233284092407257,0.003044913774515606,0.0646609154928017,0.9130127298444131,0.00022318314130399938,0.020690788329114928,0.010786594389443753,0.020844187288531327,1.0414741669430438,0.9998874336595156,2022
GBPAUD,2022-08-10 16:00:00+00:00,2022-08-16 12:00:00+00:00,1,1.7258177165576754,-0.0007888795350567052,24,2.0218483033003,0.002005116401807378,1.725109201070875,0.009219161735116475,0.002005116401807378,0.0020898585399215224,0.0022393974949284677,0.15795644823850294,0.5102636345341115,0.00017390203461541603,0.008132914505196959,0.021382498796008745,-0.0006149775004412892,0.9594507778898153,0.8953820866319344,2022
USDCHF,2022-08-11 08:00:00+00:00,2022-08-16 04:00:00+00:00,1,0.94024,0.006530247596358275,18,2.462395394607033,0.0023159401038941223,0.94024,0.0057665799859352666,0.0023159401038941223,0.0023069311657288407,0.0024314706179249775,0.0890167861982702,0.8981192798954039,0.00010635582404492471,0.012035554759457646,0.008836802803904769,0.0066366034204032,1.0039051612371952,0.9524853341104943,2022
GBPJPY,2022-08-15 12:00:00+00:00,2022-08-16 12:00:00+00:00,1,160.9453122,0.009281523640425693,6,2.3242829316191913,0.0023286143120607853,160.92405760000003,0.6618277114517823,0.0023286143120607853,0.003109185099342584,0.003581529815128621,0.09377717740270468,0.5657894736842105,0.00018642333811001293,0.007502675583007904,0.024847580845988516,0.009467946978535707,0.7489468261484834,0.6501730914606834,2022
EURCHF,2022-08-15 12:00:00+00:00,2022-08-17 08:00:00+00:00,1,0.9625524912000001,0.005291080171275279,11,2.4148765544001893,0.0010166583435312695,0.9629053038000001,0.004376925813760786,0.0010166583435312695,0.0016188413604934103,0.00205255010379147,0.07266356722248804,0.4620329449578144,0.0003115571165888099,0.008704150437269092,0.035794086836412754,0.005602637287864089,0.6280160418074566,0.49531475097894007,2022
GBPCHF,2022-08-22 08:00:00+00:00,2022-08-23 12:00:00+00:00,1,1.1304640592,0.009123022634879971,7,2.118167338481276,0.0020968045745672226,1.1318016135,0.00567101582003085,0.0020968045745672226,0.0018386070956571093,0.002097950899341161,0.14803596092309534,0.6565191267774885,0.0002650641211512993,0.008108004500547154,0.032691659351374545,0.009388086756031271,1.1404310249427352,0.9994535979015056,2022
GBPUSD,2022-08-22 08:00:00+00:00,2022-09-08 08:00:00+00:00,1,1.180505,-0.021295970792160956,80,2.0897541377409996,0.0026616220089181212,1.17939,0.012626939946401693,0.0026616220089181212,0.0025522076906165096,0.002847621103059672,0.16745149134162723,0.8180452633687162,7.631063515885331e-05,0.01702043431502659,0.004483471675660005,-0.021219660157002104,1.0428704602309153,0.9346826395050587,2022
AUDNZD,2022-08-26 08:00:00+00:00,2022-08-30 16:00:00+00:00,-1,1.1240402736150055,0.00543139290958097,15,2.0166901011338085,0.0008950682320332936,1.1236843804481178,0.005751256228640933,0.0008950682320332936,0.0011374652635856122,0.0012852532076906907,0.1285864640795294,0.13118193625736838,0.00026697888234449073,0.007762743295929093,0.03439233685397001,0.005698371791925461,0.7868972008971821,0.6964139258142983,2022
USDCAD,2022-08-29 00:00:00+00:00,2022-08-29 20:00:00+00:00,-1,1.30567,0.004174102185085106,5,2.019145057489585,0.0018915208571517164,1.30618,0.004784500233980707,0.0018915208571517164,0.001976247151433853,0.0020324815045724225,0.06592335489519192,0.7034448327508737,9.187095193618033e-05,0.005564585189644271,0.016509937184024562,0.004265973137021286,0.9571276830326289,0.930646036825629,2022
USDJPY,2022-09-01 16:00:00+00:00,2022-09-12 08:00:00+00:00,-1,140.1955,-0.016826502990466854,42,2.109552005232046,0.0018168160155578495,139.926,1.004279579145498,0.0018168160155578495,0.002803453516772917,0.002540019696969318,0.06304545628463032,0.654478429809704,5.002644254820405e-05,0.011552107617077824,0.004330503506931365,-0.01677647654791865,0.6480635418735975,0.7152763491265932,2022
NZDUSD,2022-09-01 16:00:00+00:00,2022-09-02 12:00:00+00:00,1,0.60765,0.009067719904550254,5,2.3503747487160664,0.003042049530178458,0.60657,0.004116024478770744,0.003042049530178458,0.003448829506596383,0.0034022330980073676,0.07193654178184623,0.853328019131128,0.00023080600755065364,0.012556156355597198,0.01838189976407601,0.009298525912100907,0.8820527440861022,0.8941331891574791,2022
GBPCHF,2022-09-02 20:00:00+00:00,2022-09-06 04:00:00+00:00,1,1.1284640549999998,0.004965980507017631,9,2.172882120273491,0.0019936956647220996,1.1290021505,0.003177166881529196,0.0019936956647220996,0.0019490336291319247,0.0020541007948618917,0.056361102854973276,0.5979689366786141,0.00026572137162638647,0.004707719703528834,0.056443753740734785,0.005231701878644018,1.0229149640737942,0.9705929084439825,2022
NZDUSD,2022-09-06 20:00:00+00:00,2022-09-09 00:00:00+00:00,1,0.6032500000000001,0.011753004558640524,13,2.0464239974265754,0.0026980316802767837,0.60381,0.003936720840906343,0.0026980316802767837,0.0029939208718329597,0.0032084163225817664,0.04617288060072959,0.7564638027048528,0.00023186101588247958,0.010082376210309364,0.022996663786994834,0.011984865574523003,0.9011700027412466,0.8409231873330318,2022
AUDUSD,2022-09-07 04:00:00+00:00,2022-09-09 00:00:00+00:00,1,0.6731,0.01359381964046933,11,2.1851201886716822,0.002611295752400959,0.67054,0.005973309874517436,0.002611295752400959,0.003112617069961828,0.003355033439664738,0.10242965796219965,0.7640918580375783,0.00011930682733319415,0.015011401352255264,0.007947747484299317,0.013713126467802525,0.8389389679832936,0.7783218258062728,2022
AUDCAD,2022-09-07 12:00:00+00:00,2022-09-09 04:00:00+00:00,1,0.8860792956000001,0.006268175351325754,10,2.479729194893492,0.001795638293145554,0.8832847283999999,0.004547844773221083,0.001795638293145554,0.0018949462263187307,0.0018303209724300866,0.17517359700095503,0.6306530165987476,0.00033964133008778063,0.010193203597778347,0.03332037144453849,0.006607816681413535,0.947593271094505,0.981051039786489,2022
AUDCHF,2022-09-08 00:00:00+00:00,2022-09-19 20:00:00+00:00,1,0.6566854670000002,-0.01208656198264891,49,2.2258991576293075,0.0011668971016451741,0.6594182839000001,0.0031648948685990344,0.0011668971016451741,0.002467183949828509,0.002747618452829331,0.18985502325965145,0.03547297297297297,0.00045494643889112214,0.008283497017090202,0.05492202604195953,-0.011631615543757787,0.4729672068944367,0.4246940110784211,2022
AUDNZD,2022-09-13 12:00:00+00:00,2022-09-16 12:00:00+00:00,-1,1.1248437611259923,0.003019038357607818,18,2.3819889242616394,0.0012394509556108708,1.1236623841275004,0.0027942697159998677,0.0012394509556108708,0.0011631433438217497,0.0012789501805098213,0.05603114277874718,0.468815071888944,0.00026698410860566765,0.004680039779915567,0.05704740155231851,0.0032860224662134853,1.065604649843412,0.9691159002900291,2022
EURAUD,2022-09-14 12:00:00+00:00,2022-09-15 00:00:00+00:00,-1,1.4803098382270152,0.002930382333885429,3,2.106398533589244,0.0020819899382499498,1.4893280868061767,0.008024834639447868,0.0020819899382499498,0.0023770050589960096,0.0024761546869893503,0.05191724648300264,0.7144272691240586,0.00020143311783190888,0.008655636532545221,0.023271901156491463,0.0031318154517173376,0.8758878868896193,0.8408157814976218,2022
EURGBP,2022-09-16 08:00:00+00:00,2022-09-21 08:00:00+00:00,-1,0.8745023482395878,0.0012201953467752733,19,2.543519033145891,0.0016208489581849672,0.8754286618715158,0.0034601704855781444,0.0016208489581849672,0.0016857240236540583,0.0017309308442485323,0.0628033299319652,0.5036127882807087,0.00034268925963499034,0.008077099315085455,0.04242726828862382,0.0015628846064102636,0.9615150139887876,0.9364030709665029,2022
EURCAD,2022-09-16 16:00:00+00:00,2022-09-21 08:00:00+00:00,-1,1.3286021208,0.0031485442740989108,17,2.5234261021464315,0.002250128856885751,1.3287861196,0.006158572927014128,0.002250128856885751,0.002351413016531321,0.0026393450235138558,0.12612324867172303,0.8066303809995052,0.00022576996822506546,0.00937804589367923,0.024074308313764347,0.003374314242323976,0.9569262571341128,0.8525330477218445,2022
AUDNZD,2022-09-19 20:00:00+00:00,2022-09-28 20:00:00+00:00,-1,1.1286648098464014,-0.008314997794373776,43,2.0828214305670403,0.0012456326115462333,1.128412045969298,0.0035709713568677823,0.0012456326115462333,0.0012272494343889611,0.0012789501805098213,0.08222223483217982,0.47695806962025317,0.00026586033095942553,0.005008994730055527,0.053076584282307354,-0.00804913746341435,1.01497916938656,0.9739492831923235,2022
NZDCAD,2022-09-20 12:00:00+00:00,2022-09-29 08:00:00+00:00,1,0.7880713910000001,-0.010161167746286169,42,2.434832132477056,0.001844408499710137,0.7842592438,0.003380411842859357,0.001844408499710137,0.002298576857009812,0.002673000425262745,0.3146062450194541,0.5359826018189008,0.00038252657188508107,0.008339754368567206,0.045867846339316135,-0.009778641174401088,0.8024132384720446,0.6900142934054487,2022
GBPCHF,2022-09-21 12:00:00+00:00,2022-09-22 04:00:00+00:00,1,1.0936863468000002,0.007848064415463839,4,2.0012351369198846,0.001960870979382295,1.0923533948,0.006709522293650203,0.001960870979382295,0.002180665037153987,0.0025211129053230048,0.12615871197486664,0.5723599723402154,0.00027463639645201757,0.009220981659528947,0.02978385670773011,0.008122700811915856,0.8992077856860823,0.7777799142760202,2022
EURCHF,2022-09-21 12:00:00+00:00,2022-09-22 04:00:00+00:00,1,0.9536618814000001,0.0094882824578418,4,2.5377361887478624,0.002262974706034733,0.9539361452,0.003621956833320441,0.002262974706034733,0.0022966736258949873,0.0023297519640864644,0.10792063011751071,0.9681912476538576,0.0003144864585638515,0.007736988005410231,0.0406471430928859,0.009802768916405651,0.9853270750008625,0.9713371813475792,2022
EURUSD,2022-09-23 08:00:00+00:00,2022-09-28 16:00:00+00:00,1,0.97514,-0.0019894579239903504,21,2.3382056441694075,0.00217910359554056,0.97751,0.00797252373694528,0.00217910359554056,0.0033252979417246493,0.0038144276346119043,0.0768650380229311,0.8249457272547859,6.138044623584413e-05,0.01499231530268477,0.004094127224288855,-0.0019280774777545064,0.6553107822904971,0.5712793122007336,2022
GBPUSD,2022-09-23 08:00:00+00:00,2022-09-29 12:00:00+00:00,1,1.1055749999999998,-0.0009768672410282644,26,2.0343708333690036,0.002355176988867889,1.11834,0.011567900804509649,0.002355176988867889,0.0032884196095785364,0.0037391199421130984,0.10294351553668746,0.7093941188079732,8.047642040882023e-05,0.015871246309481408,0.005070579766678058,-0.0008963908206194441,0.7162033038629588,0.629874683168602,2022
AUDUSD,2022-09-23 12:00:00+00:00,2022-10-03 12:00:00+00:00,1,0.6542199999999999,-0.006587997921188456,38,2.1133509114071485,0.002521192839865311,0.65774,0.005596609600496866,0.002521192839865311,0.003710159049128814,0.003765149175398854,0.10067788637181393,0.7289590527873705,0.00012162860704837779,0.013727757472179913,0.00886004923199329,-0.006466369314140078,0.6795376711565276,0.6696130013489394,2022
NZDUSD,2022-09-23 12:00:00+00:00,2022-09-29 20:00:00+00:00,1,0.57624,-0.0039566847147021215,27,2.0675928467785587,0.0027519855466831646,0.57883,0.00717472012108819,0.0027519855466831646,0.003752223664119934,0.003735633079854054,0.06557334862332141,0.7690941385435168,0.00024186721489902045,0.019430644471530572,0.012447719644780692,-0.0037148174998031013,0.7334279064967812,0.7366851850424991,2022
AUDCHF,2022-09-27 16:00:00+00:00,2022-10-03 04:00:00+00:00,1,0.6379547401,-0.0018730170416362767,22,2.0080120948242177,0.002102760508115802,0.6376354112999999,0.003437841973060617,0.002102760508115802,0.0031734316203934293,0.0036658977648078837,0.15090882983521114,0.5966105034978816,0.0004704882989298936,0.008130519703885467,0.057866940375909004,-0.001402528742706383,0.6626140908796737,0.5736004228764956,2022
AUDCAD,2022-09-27 20:00:00+00:00,2022-09-28 12:00:00+00:00,1,0.8830354936000001,0.006098502539286748,4,2.4479131174724538,0.0015198878370506355,0.8826558254999999,0.0030028377606758916,0.0015198878370506355,0.0021060868334441263,0.002508224928873347,0.0611662974582672,0.4276847290640394,0.0003398833286236551,0.0066268945320207134,0.05128847712625597,0.006438385867910403,0.7216643743815312,0.6059615385982723,2022
EURAUD,2022-09-28 08:00:00+00:00,2022-09-28 12:00:00+00:00,-1,1.4938059581446197,0.004647725692131432,1,2.384604481479498,0.0019344960318172283,1.4983651183529154,0.004286781069705211,0.0019344960318172283,0.002170889711869558,0.0022509042764080073,0.03596805481743599,0.6461144489313504,0.00020021822206444339,0.005391801181255922,0.037133828814104416,0.004847943914195876,0.891107466786625,0.8594306084416423,2022
EURCAD,2022-09-29 16:00:00+00:00,2022-10-07 08:00:00+00:00,-1,1.3420421699999998,-0.0008951656861871237,35,2.6919493405068233,0.002485421504952719,1.3389811932,0.0057298041868411274,0.002485421504952719,0.002268137451119534,0.002595097668667442,0.13288288646488083,0.8764885345930519,0.00022405094375002908,0.009379848329732049,0.02388641435062836,-0.0006711147424370947,1.095798450718203,0.9577371730401807,2022
USDCHF,2022-10-10 08:00:00+00:00,2022-10-17 12:00:00+00:00,-1,0.99875,0.003484355444305443,32,2.0207286313953188,0.0022086291700343817,0.99737,0.006017136497741514,0.0022086291700343817,0.002975576145590548,0.003468408149376326,0.10512537203922888,0.8501568012544101,0.00010026369351394167,0.00917456084615466,0.010928446079897684,0.0035846191378193846,0.7422526132652693,0.6367846789979223,2022
NZDUSD,2022-10-10 16:00:00+00:00,2022-10-11 12:00:00+00:00,1,0.55656,0.013277993387954233,5,2.155752290021804,0.0044236639528531015,0.55581,0.005658627875040581,0.0044236639528531015,0.004254735248867322,0.004883252633777566,0.07334909151736352,0.973735789886319,0.0002518846368363289,0.016856994409024047,0.014942440551649446,0.013529878024790562,1.0397036934391515,0.9058847216411702,2022
AUDCHF,2022-10-12 08:00:00+00:00,2022-10-13 20:00:00+00:00,1,0.6224701908,0.01262864859423592,9,2.1832904110111504,0.0022297954443147297,0.6217989246,0.00561950459184117,0.0022297954443147297,0.0034465203194369723,0.004673253782276305,0.250079474765038,0.6660792951541851,0.0004824710820993917,0.015212728455850037,0.03171496050163559,0.013111119676335312,0.6469700560706375,0.47713981482696494,2022
GBPAUD,2022-10-13 12:00:00+00:00,2022-10-19 16:00:00+00:00,-1,1.8052463705826172,0.00807835397749736,26,3.3250959273193508,0.004185744134465059,1.7908755525872213,0.011677831618524306,0.004185744134465059,0.005252911436897026,0.005959187352627457,0.1752699103985564,0.9695754255527294,0.00016751582742117368,0.0184217124957416,0.009093390609580785,0.008245869804918534,0.7968427004239844,0.7024018354817336,2022
GBPJPY,2022-10-17 12:00:00+00:00,2022-10-21 12:00:00+00:00,-1,169.88022660000001,0.027699321893887855,24,2.0467378634494597,0.005149675396315296,168.1095969,2.411681626039303,0.005149675396315296,0.006167694137601983,0.007238838562598229,0.11531556732915989,0.9629702002931119,0.00017845501121417534,0.02218932978465996,0.008042379510603595,0.02787777690510203,0.8349433810149192,0.7113952537804529,2022
EURJPY,2022-10-17 16:00:00+00:00,2022-10-21 12:00:00+00:00,-1,146.59579025,0.01638919757451907,23,2.813940690858569,0.002970531334108655,146.3588949,1.29578713952478,0.002970531334108655,0.002678026052037046,0.003003973298146078,0.14327304477140484,0.9006447831184057,0.00020497558430252946,0.020486452776828246,0.010005420974311991,0.0165941731588216,1.1092242108134514,0.9888674230033728,2022
EURCHF,2022-10-25 16:00:00+00:00,2022-10-27 20:00:00+00:00,-1,0.9910383366,0.003901126381511984,13,2.598361790325743,0.00143672042692616,0.991886497,0.0039735019582109446,0.00143672042692616,0.0017533078108661181,0.0018352805433216118,0.09651654485196605,0.7565462863817775,0.00030245396112091647,0.00840604717184124,0.03598052151480702,0.0042035803426329005,0.8194342248532123,0.7828342277992489,2022
EURCAD,2022-10-26 08:00:00+00:00,2022-10-27 12:00:00+00:00,-1,1.3568542756,0.0042424322961684725,7,2.418942815397554,0.0017748170042802367,1.3591870617,0.003894023520540196,0.0017748170042802367,0.0017973366795969322,0.0020666795656942663,0.11526120497477572,0.5887905030650968,0.0002207201705001339,0.005497704229455805,0.04014769825512823,0.004463152466668606,0.9874705303840203,0.8587770613989774,2022
GBPCHF,2022-10-28 12:00:00+00:00,2022-11-01 12:00:00+00:00,-1,1.1533418028,0.006760755815032573,13,2.051853979838933,0.002389409861176754,1.1513710752,0.00849093874378311,0.002389409861176754,0.0032287624780407975,0.0039031491851817483,0.09119637565079876,0.7767735665694849,0.00026055891663587976,0.01144435305517775,0.022767465786805267,0.007021314731668452,0.7400389088474046,0.6121748741370469,2022
AUDNZD,2022-10-31 16:00:00+00:00,2022-11-09 00:00:00+00:00,1,1.100416620796422,-0.0060770477459291235,39,2.060983879117874,0.001462913440355903,1.1005181703937061,0.0035059935039222726,0.001462913440355903,0.0014256947828930205,0.001646867912055594,0.09854298059944523,0.6531028454889773,0.00027259886121887126,0.0049729295591337515,0.054816553899942236,-0.005804448884710252,1.02610562787314,0.8883004093084296,2022
NZDCAD,2022-11-08 16:00:00+00:00,2022-11-09 08:00:00+00:00,-1,0.8007092394000002,0.009476444789978729,4,2.1256973371924452,0.00218954977528623,0.8029635536,0.0035936890423400878,0.00218954977528623,0.0025044289390802553,0.002619531265676005,0.11097484046066473,0.731952777240178,0.00037361596134093827,0.007275860380756824,0.05135007295206994,0.009850060751319667,0.8742710727860924,0.8358555608692791,2022
NZDCAD,2022-11-14 16:00:00+00:00,2022-12-15 04:00:00+00:00,-1,0.8125784255999998,-0.07218488031686185,139,2.014299928694618,0.0032896281700936615,0.8102476339999999,0.005331944755099223,0.0032896281700936615,0.0025217409546825272,0.0033598750635078166,0.1601531044958009,0.9637030601409402,0.0003702571749811491,0.009965056636562048,0.037155551492067396,-0.0718146231418807,1.3045067789319411,0.979092409066897,2022
NZDUSD,2022-11-23 16:00:00+00:00,2022-11-28 12:00:00+00:00,-1,0.62441,0.0060216844701400166,18,2.974948072425684,0.00332401583304995,0.62343,0.0032450986588577553,0.00332401583304995,0.00482400254862477,0.004739520472270146,0.1365006019683436,0.8822341857335128,0.00022456410503183996,0.012882682371029904,0.017431471068232757,0.006246248575171857,0.6890576444652922,0.701340114996445,2022
GBPUSD,2022-11-23 16:00:00+00:00,2022-11-28 16:00:00+00:00,-1,1.206435,0.009300128063260582,19,3.4374558746461545,0.0030523912373279986,1.2066,0.006018811805731091,0.0030523912373279986,0.004634749738256412,0.0047313424182529136,0.19759877836800335,0.8721522637700663,7.45897563401293e-05,0.014652738353335342,0.005090499437134271,0.009374717819600711,0.6585881460077077,0.6451427454399123,2022
EURCAD,2022-11-24 04:00:00+00:00,2022-12-20 16:00:00+00:00,-1,1.3907163747,-0.03944762123897041,115,2.362063248885962,0.002100691429297719,1.3925087064000001,0.005351211342017127,0.002100691429297719,0.0019748787112514386,0.0022313845939205914,0.09212339877278325,0.7531231981549106,0.00021543850937605886,0.007155642137959864,0.030107501915611762,-0.03923218272959435,1.0637065543972346,0.9414295657597771,2022
AUDCAD,2022-11-24 04:00:00+00:00,2022-11-28 16:00:00+00:00,-1,0.9005701448999998,0.004362023460633539,16,2.0053379407031175,0.0024955184148555873,0.9019086048000001,0.004358385047527447,0.0024955184148555873,0.002722227325441782,0.002620280324477839,0.17589095776025887,0.9077455314241784,0.0003326279385775741,0.007274398245364456,0.04572583564414256,0.004694651399211113,0.9167193318253086,0.9523860449369614,2022
EURGBP,2022-11-24 12:00:00+00:00,2022-11-28 08:00:00+00:00,1,0.8576082358562063,0.009692687072144409,12,2.310548380242662,0.002363090196892843,0.8580099289142518,0.005238632744470619,0.002363090196892843,0.002533638244042906,0.00274158437824253,0.14957752651391598,0.8288816295157571,0.0003496463034869863,0.011054415235252303,0.03162956122472869,0.010042333375631395,0.9326865042588239,0.8619432674210387,2022
AUDCAD,2022-11-29 16:00:00+00:00,2022-12-05 16:00:00+00:00,-1,0.908089824,-0.0024081219084336252,25,2.4966792506292466,0.002391917125665369,0.910673262,0.005837903714033962,0.002391917125665369,0.002721092111355521,0.002620280324477839,0.12556675086273558,0.8822401227464519,0.00032942660394041527,0.012799784180973382,0.02573688737893731,-0.00207869530449321,0.8790283561822637,0.9128477985049261,2022
USDJPY,2022-12-01 12:00:00+00:00,2022-12-05 16:00:00+00:00,1,135.9225,0.005488421710901418,14,2.039341927131494,0.0035708044979562647,136.234,1.5167049521463345,0.0035708044979562647,0.004905951345776535,0.003917925905152044,0.16681421759474527,0.9417568732637226,5.138218065974719e-05,0.017137627346527438,0.002998208539652874,0.0055398038915611654,0.727851592134178,0.9114017427590152,2022
EURGBP,2022-12-01 16:00:00+00:00,2022-12-05 08:00:00+00:00,1,0.858192517090043,0.0026391241055369525,11,2.5913226166143954,0.002492815162208434,0.8548882784032086,0.0031087714560135665,0.002492815162208434,0.0023363907933854956,0.0025554062419414145,0.09737807626728397,0.8557471264367816,0.0003509230475827215,0.007605021872554001,0.04614359478033568,0.002990047153119674,1.0669512862598962,0.975506407276587,2022
EURJPY,2022-12-02 08:00:00+00:00,2022-12-05 08:00:00+00:00,1,141.21319370999998,0.011914519853259581,7,2.044302590588516,0.0021601677641802926,141.7651488,1.1001080041446107,0.0021601677641802926,0.0028218295510179,0.0031269457032403573,0.13585043142439135,0.697242435848334,0.00021161759610130638,0.011983901932938855,0.017658488636297664,0.012126137449360887,0.7655202857313156,0.6908235604928404,2022
NZDUSD,2022-12-05 04:00:00+00:00,2022-12-05 16:00:00+00:00,-1,0.64089,0.014869946480675285,3,2.1783365071997287,0.00424385802912133,0.64364,0.0075420854150399,0.00424385802912133,0.0037050674050287885,0.004243890190438979,0.11461380680017473,0.9623887453344818,0.00021751289540737056,0.019666517451494753,0.01106006164761207,0.015087459376082656,1.1454199249820005,0.999992421736613,2022
GBPAUD,2022-12-05 20:00:00+00:00,2022-12-08 12:00:00+00:00,-1,1.8178488070384726,0.006114667074926999,16,2.506280411292843,0.002872022121505561,1.8180501209713553,0.009566751699784257,0.002872022121505561,0.002382044418970268,0.00287362783292418,0.11336179861523941,0.8502008800459154,0.00016501195238760239,0.010557237291524633,0.015630221035201532,0.006279679027314602,1.2056962912333535,0.999441224990856,2022
EURAUD,2022-12-06 16:00:00+00:00,2022-12-09 08:00:00+00:00,-1,1.564785162057464,0.006135181066811735,16,2.207923809465816,0.002154872874269713,1.5669467619886273,0.009172531287241327,0.002154872874269713,0.0022880719385775148,0.0023684419327185753,0.10230373007884934,0.7279854670618606,0.00019145513254021927,0.009997777179530808,0.019149769904074236,0.006326636199351954,0.9417854561030056,0.9098271925105967,2022
AUDCAD,2022-12-09 04:00:00+00:00,2022-12-12 16:00:00+00:00,-1,0.9206658744,0.0011190917667838528,10,2.122151705914736,0.001427569179887804,0.9229309282000001,0.004383901124538153,0.001427569179887804,0.002263167336207405,0.002519240755121283,0.12009348523220112,0.33587932022150085,0.00032505141049405783,0.007705184072225671,0.04218606686707817,0.0014441431772779106,0.6307837502993089,0.5666664359036526,2022
NZDUSD,2022-12-13 16:00:00+00:00,2022-12-15 08:00:00+00:00,-1,0.64687,0.014717021967319565,10,3.1054456814653855,0.0037988537446774686,0.64895,0.0036999520128712265,0.0037988537446774686,0.0038022760695753063,0.003974595852027312,0.1843590649180515,0.9296405758413576,0.00021573310732722086,0.014854802363147387,0.014522785430146378,0.014932755074646786,0.9990999272974358,0.9557836535102802,2022
GBPUSD,2022-12-13 16:00:00+00:00,2022-12-15 12:00:00+00:00,-1,1.237215,0.012576633810614933,11,2.9386249330933363,0.002494218478805039,1.23933,0.005287711209760713,0.002494218478805039,0.0031787994267551494,0.0033172787675449693,0.11805420863058948,0.7411820781696854,7.261988332405412e-05,0.010404609260745403,0.006979587748483264,0.012649253693938987,0.7846416662252528,0.751886908995274,2022
AUDNZD,2022-12-16 08:00:00+00:00,2022-12-21 00:00:00+00:00,1,1.052686459642947,0.003247211539799677,17,2.2683034564136313,0.0017765749180978052,1.0535005981237802,0.002660178328072934,0.0017765749180978052,0.001755620515964442,0.0019138778868672817,0.23949156988352163,0.8328415040456926,0.0002847649071431773,0.004465116147618277,0.06377547587313553,0.0035319764469428543,1.0119356101975443,0.9282592846118203,2022
AUDCHF,2022-12-20 16:00:00+00:00,2022-12-22 00:00:00+00:00,1,0.6186308201999999,0.008805331422444895,8,2.021958303539838,0.0025119262968272688,0.61707236,0.0059369996052757645,0.0025119262968272688,0.0025522149450532172,0.002728285459717107,0.05657386734958283,0.7753065297975478,0.0004861666466474046,0.01464312199522628,0.03320102412626877,0.0092914980690923,0.9842142417103085,0.9206977546578751,2022
